ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
c7c6bcb8-ff6a-5603-8f95-41c37cc15ae0,tg:lhdc:2567,e73_CreationActors,1,2ea22bd5-a25d-5d43-85ed-79ae2abf4102,au::12553,authors,,"dlod={""name"":""Hubert Melis"",""ark"":""ark:/83110/x0/2ea22bd5-a25d-5d43-85ed-79ae2abf4102"",""uri"":""/agents/people/63669"",""id"":""au::12553"",""nameWithContext"":[""Monsieur Hubert"",""M. Huybrechts""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2ea22bd5-a25d-5d43-85ed-79ae2abf4102
6b8da027-6039-5b33-b16d-8f1ec48a91e1,tg:lhdc:2769,e73_CreationActors,1,3829cd72-2e08-5116-99b9-f611ba7b9584,au::16393,authors,,"dlod={""name"":""Willem Savenberg"",""ark"":""ark:/83110/x0/3829cd72-2e08-5116-99b9-f611ba7b9584"",""uri"":""/agents/people/61813"",""id"":""au::16393"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3829cd72-2e08-5116-99b9-f611ba7b9584
308a4123-ad05-5ab6-93fe-1353f2e949eb,tg:lhdc:3263,e73_CreationActors,1,540e9580-80db-5b18-802f-5d1977b08ec5,au::15846,authors,,"dlod={""name"":""Leo Roelants"",""ark"":""ark:/83110/x0/540e9580-80db-5b18-802f-5d1977b08ec5"",""uri"":""/agents/people/87196"",""id"":""au::15846"",""nameWithContext"":[""Leo van Tichelen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/540e9580-80db-5b18-802f-5d1977b08ec5
6fc00da6-ff0b-5de0-b8e5-f0e55f3952a0,tg:lhdc:1403,e73_CreationActors,1,33d70205-24fc-5f97-a56e-b6e0b93e4d50,au::12720,authors,,"dlod={""name"":""René Metzemaekers"",""ark"":""ark:/83110/x0/33d70205-24fc-5f97-a56e-b6e0b93e4d50"",""uri"":""/agents/people/50706"",""id"":""au::12720"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/33d70205-24fc-5f97-a56e-b6e0b93e4d50
8ffa37a1-b07a-5b70-9c86-5a62b4314ad8,tg:lhdc:4225,e73_CreationActors,1,f3dfbb56-f2b9-57b7-a8aa-37335172c3b9,au::8388,authors,,"dlod={""name"":""Jan de Hartog"",""ark"":""ark:/83110/x0/f3dfbb56-f2b9-57b7-a8aa-37335172c3b9"",""uri"":""/agents/people/66238"",""id"":""au::8388"",""nameWithContext"":[""F.R. Eckmar""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f3dfbb56-f2b9-57b7-a8aa-37335172c3b9
3862e44f-0468-5b54-a827-984799bf8307,tg:lhdc:1413,e73_CreationActors,1,0e2f1f1b-7733-54ea-a491-d88bfab4b810,au::4048,authors,,"dlod={""name"":""Herman Closson"",""ark"":""ark:/83110/x0/0e2f1f1b-7733-54ea-a491-d88bfab4b810"",""uri"":""/agents/people/57339"",""id"":""au::4048"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0e2f1f1b-7733-54ea-a491-d88bfab4b810
55f5c7b4-5903-5a77-af1e-752be7de08bc,tg:lhdc:2779,e73_CreationActors,1,6bc5fc7c-3cb2-5b77-85c8-592e9dda9f21,au::6572,authors,,"dlod={""name"":""Jaak Fabre"",""ark"":""ark:/83110/x0/6bc5fc7c-3cb2-5b77-85c8-592e9dda9f21"",""uri"":""/agents/people/73627"",""id"":""au::6572"",""nameWithContext"":[""O.N. de Tro""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6bc5fc7c-3cb2-5b77-85c8-592e9dda9f21
a327a7d8-e81c-5f3f-b07e-8d6afc6571ee,tg:lhdc:3273,e73_CreationActors,1,94962513-5676-5a9b-88cd-8ea9742a5fe1,au::12192,authors,,"dlod={""name"":""Leen van Marcke"",""ark"":""ark:/83110/x0/94962513-5676-5a9b-88cd-8ea9742a5fe1"",""uri"":""/agents/people/74431"",""id"":""au::12192"",""nameWithContext"":[""Nele Herman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/94962513-5676-5a9b-88cd-8ea9742a5fe1
96fd0ece-7cf3-512d-8be0-e7e4a3488877,tg:lhdc:2601,e73_CreationActors,1,5180a9d7-14e0-522c-9999-bddc6399a637,au::29464,authors,,"dlod={""name"":""S.G. Devries"",""ark"":""ark:/83110/x0/5180a9d7-14e0-522c-9999-bddc6399a637"",""uri"":""/agents/people/67665"",""id"":""au::29464"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5180a9d7-14e0-522c-9999-bddc6399a637
33469e41-4c59-507a-a5b9-b08bbb316f38,tg:lhdc:3436,e73_CreationActors,1,d4d76606-f40c-5db6-b4a3-eb96c583b4a5,au::18482,authors,,"dlod={""name"":""Alice Toen"",""ark"":""ark:/83110/x0/d4d76606-f40c-5db6-b4a3-eb96c583b4a5"",""uri"":""/agents/people/75478"",""id"":""au::18482"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d4d76606-f40c-5db6-b4a3-eb96c583b4a5
850b37f3-6f1a-566c-8bd0-c3ae3a537995,tg:lhdc:786,e73_CreationActors,1,e5b71fe9-e9ae-52ca-b512-a632926f450e,au::12051,authors,,"dlod={""name"":""Maurice Maeterlinck"",""ark"":""ark:/83110/x0/e5b71fe9-e9ae-52ca-b512-a632926f450e"",""uri"":""/agents/people/93583"",""id"":""au::12051"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e5b71fe9-e9ae-52ca-b512-a632926f450e
850b37f3-6f1a-566c-8bd0-c3ae3a537995,tg:lhdc:786,e73_CreationActors,2,37f07edc-067d-5149-95ea-8cb0fad7be19,au::2788,translators,,"dlod={""name"":""Bert Brauns"",""ark"":""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""uri"":""/agents/people/66552"",""id"":""au::2788"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19
00337578-2ec9-53e5-a3d0-8e761937c14a,tg:lhdc:1256,e73_CreationActors,1,1c20910c-fef8-540a-be8a-659e3c437c1f,au::16575,authors,,"dlod={""name"":""Ernest Willem Schmidt"",""ark"":""ark:/83110/x0/1c20910c-fef8-540a-be8a-659e3c437c1f"",""uri"":""/agents/people/68160"",""id"":""au::16575"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1c20910c-fef8-540a-be8a-659e3c437c1f
c427b328-65c0-560e-8ed1-c50f66ee5495,tg:lhdc:4470,e73_CreationActors,1,73d567b5-3534-5919-ba3e-f65d64614aa1,au::12360,authors,,"dlod={""name"":""Jan Matterne"",""ark"":""ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1"",""uri"":""/agents/people/74618"",""id"":""au::12360"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1
81ac5005-d028-589d-95b8-60c5b66b463c,tg:lhdc:2044,e73_CreationActors,1,eb9bf349-eaab-51b0-94f3-466d0d0dfc2d,au::113439,translators,,"dlod={""name"":""Lode Vandeput"",""ark"":""ark:/83110/x0/eb9bf349-eaab-51b0-94f3-466d0d0dfc2d"",""uri"":""/agents/people/70027"",""id"":""au::113439"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eb9bf349-eaab-51b0-94f3-466d0d0dfc2d
68b1d12e-fad3-5f84-9681-c66421388d30,tg:lhdc:4508,e73_CreationActors,1,73d567b5-3534-5919-ba3e-f65d64614aa1,au::12360,authors,,"dlod={""name"":""Jan Matterne"",""ark"":""ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1"",""uri"":""/agents/people/74618"",""id"":""au::12360"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1
ba661ee2-688c-5281-af10-c6fa4669b0a4,tg:lhdc:796,e73_CreationActors,1,45f73055-c2a4-5968-acd0-975ff95b10b6,au::15933,authors,,"dlod={""name"":""Willem Rombauts"",""ark"":""ark:/83110/x0/45f73055-c2a4-5968-acd0-975ff95b10b6"",""uri"":""/agents/people/65358"",""id"":""au::15933"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/45f73055-c2a4-5968-acd0-975ff95b10b6
6edeb6ac-e2f6-5a8b-9274-aa2a08780bf4,tg:lhdc:1246,e73_CreationActors,1,e652cbd2-ac1a-5d1b-8001-44ce339e2b0e,au::6796,authors,,"dlod={""name"":""Theo Fleischman"",""ark"":""ark:/83110/x0/e652cbd2-ac1a-5d1b-8001-44ce339e2b0e"",""uri"":""/agents/people/53794"",""id"":""au::6796"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e652cbd2-ac1a-5d1b-8001-44ce339e2b0e
1113b72a-64c9-5afa-b425-e88af29d3c48,tg:lhdc:4460,e73_CreationActors,1,4928ebc0-c5c2-5fbd-8ffd-af38723363f2,au::6820,authors,,"dlod={""name"":""Joos Florquin"",""ark"":""ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2"",""uri"":""/agents/people/85263"",""id"":""au::6820"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2
3a5e99f5-6d4a-5515-80b9-390c9b0121fb,tg:lhdc:4518,e73_CreationActors,1,73d567b5-3534-5919-ba3e-f65d64614aa1,au::12360,authors,,"dlod={""name"":""Jan Matterne"",""ark"":""ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1"",""uri"":""/agents/people/74618"",""id"":""au::12360"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1
daf77a13-c5ee-58f1-bd08-f6ecd9d752b2,tg:lhdc:2054,e73_CreationActors,1,d915ffb1-831e-5ec5-8f42-97e94692c171,au::17452,translators,,"dlod={""name"":""Marc Staels"",""ark"":""ark:/83110/x0/d915ffb1-831e-5ec5-8f42-97e94692c171"",""uri"":""/agents/people/52696"",""id"":""au::17452"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d915ffb1-831e-5ec5-8f42-97e94692c171
009280a6-60eb-5510-9ccc-8311dd050679,tg:lhdc:2185,e73_CreationActors,1,d867686c-634d-533c-b6ab-aeec596ff605,au::8892,authors,,"dlod={""name"":""Jozef van Hoeck"",""ark"":""ark:/83110/x0/d867686c-634d-533c-b6ab-aeec596ff605"",""uri"":""/agents/people/86497"",""id"":""au::8892"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d867686c-634d-533c-b6ab-aeec596ff605
9ae981ab-a264-5851-86ea-b4b9ab42caed,tg:lhdc:2964,e73_CreationActors,1,94962513-5676-5a9b-88cd-8ea9742a5fe1,au::12192,authors,,"dlod={""name"":""Leen van Marcke"",""ark"":""ark:/83110/x0/94962513-5676-5a9b-88cd-8ea9742a5fe1"",""uri"":""/agents/people/74431"",""id"":""au::12192"",""nameWithContext"":[""Nele Herman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/94962513-5676-5a9b-88cd-8ea9742a5fe1
cd5e727d-79ac-51ef-829c-aa63a6f812fb,tg:lhdc:2195,e73_CreationActors,1,0339a870-d470-5046-ac73-3c23eba0e260,au::16126,translators,,"dlod={""name"":""Ben Royaards"",""ark"":""ark:/83110/x0/0339a870-d470-5046-ac73-3c23eba0e260"",""uri"":""/agents/people/84210"",""id"":""au::16126"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0339a870-d470-5046-ac73-3c23eba0e260
074ee17c-f4ce-5cec-9227-f035215bbb7d,tg:lhdc:2974,e73_CreationActors,1,cb8a6313-4a15-58d5-b6fa-1dc6b44f468c,au::35000,authors,,"dlod={""name"":""I.F. Keesing"",""ark"":""ark:/83110/x0/cb8a6313-4a15-58d5-b6fa-1dc6b44f468c"",""uri"":""/agents/people/77916"",""id"":""au::35000"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cb8a6313-4a15-58d5-b6fa-1dc6b44f468c
b17c9313-6811-5d86-a189-fc00e1289841,tg:lhdc:657,e73_CreationActors,1,1bcdb425-a04e-59c9-acdc-9b0d7b1c4387,au::13362,translators,,"dlod={""name"":""Gust de Muynck"",""ark"":""ark:/83110/x0/1bcdb425-a04e-59c9-acdc-9b0d7b1c4387"",""uri"":""/agents/people/85686"",""id"":""au::13362"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1bcdb425-a04e-59c9-acdc-9b0d7b1c4387
23856ac8-2058-5d9c-ad4f-ab142f4d1dc0,tg:lhdc:1810,e73_CreationActors,1,3928ae21-247a-5a15-b483-783fd5798b84,au::8733,translators,,"dlod={""name"":""Hubert van Herreweghen"",""ark"":""ark:/83110/x0/3928ae21-247a-5a15-b483-783fd5798b84"",""uri"":""/agents/people/68886"",""id"":""au::8733"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3928ae21-247a-5a15-b483-783fd5798b84
01ae782e-a06f-51ab-81d4-a97fcc857fcf,tg:lhdc:459,e73_CreationActors,1,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,authors,,"dlod={""name"":""Johan Daisne"",""ark"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""uri"":""/agents/people/73073"",""id"":""au::4855"",""nameWithContext"":[""Herman Thiery""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e
d13f37b3-f145-5731-9eec-3ba7ca55a1b1,tg:lhdc:1189,e73_CreationActors,1,3928ae21-247a-5a15-b483-783fd5798b84,au::8733,authors,,"dlod={""name"":""Hubert van Herreweghen"",""ark"":""ark:/83110/x0/3928ae21-247a-5a15-b483-783fd5798b84"",""uri"":""/agents/people/68886"",""id"":""au::8733"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3928ae21-247a-5a15-b483-783fd5798b84
3b8b3bb6-5868-5d93-b6f5-a5b26a56e61c,tg:lhdc:1968,e73_CreationActors,1,830a2195-1a6b-56ba-9927-9b64f0024799,au::21070:2,authors,,,
4e4543b4-4c8f-5bf5-8a5c-6e7219b25488,tg:lhdc:3691,e73_CreationActors,1,a4b7f188-62c5-5df0-8064-2725eaf7c1d0,au::113762,authors,,"dlod={""name"":""Louis Dusée"",""ark"":""ark:/83110/x0/a4b7f188-62c5-5df0-8064-2725eaf7c1d0"",""uri"":""/agents/people/49447"",""id"":""au::113762"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a4b7f188-62c5-5df0-8064-2725eaf7c1d0
ad520e3c-7e1e-5350-8c8e-d273113013d9,tg:lhdc:521,e73_CreationActors,1,7786e0f1-a040-59ee-a492-db05f5f254d9,au::21571,translators,,"dlod={""name"":""Paul de Wispelaere"",""ark"":""ark:/83110/x0/7786e0f1-a040-59ee-a492-db05f5f254d9"",""uri"":""/agents/people/58079"",""id"":""au::21571"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7786e0f1-a040-59ee-a492-db05f5f254d9
79c11f91-a6c1-5532-93ef-2c527ca232cf,tg:lhdc:449,e73_CreationActors,1,fae8a553-2bd4-5816-a0c9-81ab6cbb0d66,au::3414,authors,,"dlod={""name"":""Julius L. Callewaert"",""ark"":""ark:/83110/x0/fae8a553-2bd4-5816-a0c9-81ab6cbb0d66"",""uri"":""/agents/people/56045"",""id"":""au::3414"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fae8a553-2bd4-5816-a0c9-81ab6cbb0d66
3839c8dd-950f-5868-8bb8-c8809c8483f8,tg:lhdc:1199,e73_CreationActors,1,5121b901-a654-5fdf-8b3f-92031e4a613c,au::8370,authors,,"dlod={""name"":""Paul Hardy"",""ark"":""ark:/83110/x0/5121b901-a654-5fdf-8b3f-92031e4a613c"",""uri"":""/agents/people/81247"",""id"":""au::8370"",""nameWithContext"":[""L. Coenepols""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5121b901-a654-5fdf-8b3f-92031e4a613c
a4b7410d-98da-5032-b6d7-4e5aac238869,tg:lhdc:1800,e73_CreationActors,1,69de4dd9-6e14-5664-b2a3-f18661a3cd0e,au::15570,authors,,"dlod={""name"":""Julien van Remoortere"",""ark"":""ark:/83110/x0/69de4dd9-6e14-5664-b2a3-f18661a3cd0e"",""uri"":""/agents/people/91944"",""id"":""au::15570"",""nameWithContext"":[""Piet Mortelman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/69de4dd9-6e14-5664-b2a3-f18661a3cd0e
b1ff362b-98bb-5555-9f6c-690ee50f9f1f,tg:lhdc:531,e73_CreationActors,1,07d7cf07-d9f8-5952-a80d-87c38b2f4883,au::15717,translators,,"dlod={""name"":""Georgette de Rijcke"",""ark"":""ark:/83110/x0/07d7cf07-d9f8-5952-a80d-87c38b2f4883"",""uri"":""/agents/people/64373"",""id"":""au::15717"",""nameWithContext"":[""Rina van Erck""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/07d7cf07-d9f8-5952-a80d-87c38b2f4883
80fef443-8627-5369-b2c6-510b6960de82,tg:lhdc:1978,e73_CreationActors,1,3e0860ed-b834-5756-a107-d8272b359b8d,au::19349,translators,,"dlod={""name"":""Jan Vercammen"",""ark"":""ark:/83110/x0/3e0860ed-b834-5756-a107-d8272b359b8d"",""uri"":""/agents/people/84303"",""id"":""au::19349"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3e0860ed-b834-5756-a107-d8272b359b8d
092bad31-552b-557b-8778-d2c7cd8d6c8d,tg:lhdc:3681,e73_CreationActors,1,b7150ac9-1c73-5604-b2c7-f5bdf703c99a,au::19012,authors,,"dlod={""name"":""Mariette Vanhalewijn"",""ark"":""ark:/83110/x0/b7150ac9-1c73-5604-b2c7-f5bdf703c99a"",""uri"":""/agents/people/68748"",""id"":""au::19012"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b7150ac9-1c73-5604-b2c7-f5bdf703c99a
2efb9490-03c7-5989-9725-0af3ebb06130,tg:lhdc:3825,e73_CreationActors,1,1c681418-ed83-5c3a-ba22-1b2719c15c7f,au::8194,authors,,"dlod={""name"":""Karel Haerens"",""ark"":""ark:/83110/x0/1c681418-ed83-5c3a-ba22-1b2719c15c7f"",""uri"":""/agents/people/89552"",""id"":""au::8194"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1c681418-ed83-5c3a-ba22-1b2719c15c7f
