ResourceID,brocade.id,card,order,source_field,source_code,Product stadium
c4438d20-2d1e-51e6-b9a4-460c2bd47e23,tg:lhhs:19668,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
c914262f-58ab-5381-a5c8-ca194e560768,tg:lhhs:13265,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
34887468-642b-5dff-adda-cc1b509d0cf6,tg:lhhs:3263,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
ca154a88-0fa7-51b3-b833-76bfabf1b694,tg:lhhs:13770,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
0a2da7f0-fbae-5d80-9f47-6054c9d05cd7,tg:lhhs:18995,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
ba82cb9f-40ff-5848-b610-67f6d1755b7f,tg:lhhs:3633,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
50b7c7af-aa66-5ce6-ace4-2f2d238a99dd,tg:lhhs:2921,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
7d6e8a03-49f9-59ac-a0a6-91ac896cc33d,tg:lhhs:16122,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
e0940233-709c-5800-aa2e-758d9a19d521,tg:lhhs:6431,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
dd464801-e67b-585a-96da-938154150c7c,tg:lhhs:20010,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
17f10e0c-b5a2-5b59-b18f-ced5a153df9a,tg:lhhs:18096,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
e666f358-a4da-5fbb-aefc-9a0b1f32d8c4,tg:lhhs:2022,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
5b98b356-4037-50e2-a9b4-e723a6f18c59,tg:lhhs:20440,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
b9e13fc8-a7f8-5f7e-b3ae-220e69ea6fb8,tg:lhhs:16821,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
c792b96f-6d83-5eb2-ba9a-2915cfaa4433,tg:lhhs:1527,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
f07cace3-2c17-58f7-8414-072e68c5da19,tg:lhhs:5837,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
69aceeca-7736-5f10-99ce-909317e8bef3,tg:lhhs:4725,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
7aee85e5-cc36-582c-bf73-fe48020d3699,tg:lhhs:6718,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
28f98ef2-342d-5e55-ad8d-e77d55f242b3,tg:lhhs:14236,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
fdb5f386-92bb-5601-9426-7f3738f43f84,tg:lhhs:11464,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
bf84d254-e2f2-574a-8544-1fdc75c3884b,tg:lhhs:1177,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
03a62185-a25f-5bb7-b581-3a93568149db,tg:lhhs:19054,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
44f40423-1467-596a-a501-798f6a9b74d9,tg:lhhs:142,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
67281f90-248f-5fb0-8a17-c09ddf5c5e77,tg:lhhs:11937,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
7711674a-346a-5735-a39b-7c615007e5dc,tg:lhhs:8706,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
1eb2fb15-e8fc-5d74-8d98-909728f34f1c,tg:lhhs:12618,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
b149fabb-9e1a-5173-9d44-8de37899b670,tg:lhhs:5134,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
49701d70-1b2d-5c19-baf9-e34ae479fb3e,tg:lhhs:20769,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
19f9e0e3-59a9-59a0-8fff-86819ce3d9da,tg:lhhs:1874,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
d6d35059-02de-5dd3-af62-0f90e760fcb8,tg:lhhs:5564,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
3092dfe6-e54f-5932-9c72-8cf498e67fce,tg:lhhs:20339,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
1ee843d8-c91f-556f-8097-bacb954beed5,tg:lhhs:15077,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
91408ad7-aff8-5999-9bc9-75de75248dd2,tg:lhhs:5071,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
7488fdc0-3145-5793-a212-a76f700aab79,tg:lhhs:11872,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
09082faf-dc92-52c0-9777-b28c462d0da3,tg:lhhs:15098,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
a8ff524a-28ab-52f1-8081-b6eb14cd40d1,tg:lhhs:8643,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
a468f31c-be28-5d77-bc6e-182aabf1f1af,tg:lhhs:20786,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
40a7e2fe-f556-50d8-9f89-aaf29d41d8a3,tg:lhhs:18700,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
22147066-78ad-5e87-9464-ee63049e9f40,tg:lhhs:5972,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
c964c0ff-d64c-5424-bc72-b94346250153,tg:lhhs:4660,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
05f191ea-97b2-5d96-b972-140a34cd09d3,tg:lhhs:1198,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
075ecdd3-cc34-54ea-9a1d-78b9141d3857,tg:lhhs:14689,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
1f83935c-d07c-556f-af0b-32d399bd7e7b,tg:lhhs:14723,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
b3732776-227d-5d8e-867d-8a88142f3d57,tg:lhhs:13273,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
8fec63fb-01de-5a52-8ddd-56a80255da2a,tg:lhhs:292,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
41e2af99-2ac2-56e6-8be5-6c64b8f5cba8,tg:lhhs:6562,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
bb0f83d1-d91b-57e7-a6b0-44cd079b46ca,tg:lhhs:3330,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
f86d51b7-f76d-559e-be14-bffe60f8049d,tg:lhhs:2521,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
a0b4b6ef-2148-5e29-b895-1516bd2ee523,tg:lhhs:20456,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
0bcef063-bee1-5cf6-a07e-5193a18d7acf,tg:lhhs:6974,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
73e84826-297f-5eb4-898a-45343d85f04e,tg:lhhs:13336,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
c0693e73-d6a2-5314-acd6-f99204872cb8,tg:lhhs:18829,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
781a9d7b-441a-5cb4-b623-c7784ce806b1,tg:lhhs:1618,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
9273c7e4-c40d-595d-a611-5227cae91cc8,tg:lhhs:6077,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
dfc44e20-3000-5c64-9cfe-4c2e341bb5bb,tg:lhhs:16564,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
081414fb-4a7d-5c5d-81bc-f69101fadfbf,tg:lhhs:787,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
097a4b3c-2863-5e09-bb15-dc24839fee9f,tg:lhhs:13766,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
1c306a2e-7e91-541f-bbfd-2f82842eb34a,tg:lhhs:857,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
999504e5-87a0-5909-8d8a-7ac046ad75e1,tg:lhhs:5572,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
513aaa14-2555-53dc-8329-b32037729c26,tg:lhhs:18203,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
f3cf4e05-2837-56d5-a932-09caefc18d6e,tg:lhhs:11921,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
aa6bbac7-c2f0-51db-9320-b96740836cbf,tg:lhhs:14670,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
f1865543-6fc6-59d4-9073-6bbc7a0b2fb4,tg:lhhs:154,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
63bd82d4-01dc-515c-8eb2-92177bc6315f,tg:lhhs:4363,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
5f0113a0-435d-5928-9559-d15f61f2b17a,tg:lhhs:1161,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
9a96f9e1-795f-5953-8ab6-156f46ef27b8,tg:lhhs:11472,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
0c353757-a6c8-59fe-bab5-d3337742fef6,tg:lhhs:14220,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
9f3b0002-46d7-594f-8c5d-b9ff43047585,tg:lhhs:4733,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
b2fe96a4-6b0a-5f1e-94fb-01690fe9a8dd,tg:lhhs:5821,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
a4dd126b-ecf3-5adb-89dc-3bd84639c3b8,tg:lhhs:1024,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
03236c82-4e04-57e7-96a5-690d0bd90161,tg:lhhs:11537,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
1705df4b-c191-5add-ab6a-1da48a8859b0,tg:lhhs:19557,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
9bc79f80-d33e-50e2-818e-52135518ce44,tg:lhhs:14365,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
1bf747f1-ab86-5d3e-a324-eb0e428bea04,tg:lhhs:441,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
4296c72b-19e0-5c0f-ae0a-c823e9046d5e,tg:lhhs:4676,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
fbeb29b2-6c3a-5813-b671-2a6b47812303,tg:lhhs:5964,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
1d60c8e3-a7bc-5133-a47c-051e063ba5c1,tg:lhhs:19804,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
2a176224-c71b-5cf3-8429-d688ed753a31,tg:lhhs:912,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
ef1eb11d-72eb-5e5c-a1c0-98ae73ef7785,tg:lhhs:5437,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
618a3c14-9667-50fb-9548-0986c30d1812,tg:lhhs:11864,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
f86ab9f6-2eed-5f38-bea9-891c792a5ba3,tg:lhhs:18192,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
281027b8-48a0-542d-844c-7c1a79b3af2f,tg:lhhs:5749,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
5ab19ea7-cb4e-507f-b540-ae78998e2fbb,tg:lhhs:8481,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
3a50597a-84d7-5c1d-8a51-5f079e137204,tg:lhhs:12065,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
9f1ffc16-e95e-5de4-b96b-5306f920eeb3,tg:lhhs:20544,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
9720d776-2b34-5470-814f-906a74a1cbf4,tg:lhhs:12435,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
5b190e90-c768-5398-a27b-8dccea3b96ff,tg:lhhs:2126,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
8bdff66f-4c20-527a-8d64-7fda47291fa0,tg:lhhs:18891,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
c7fc339a-ac52-5977-bc44-00c5ee7a28aa,tg:lhhs:19783,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
72b601a6-d9c7-5092-ac38-fa4380e489d8,tg:lhhs:6165,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
8faa59e4-6f75-577e-96a3-84096b850048,tg:lhhs:20817,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
51996a47-2467-5d9e-9862-5e6f03788d63,tg:lhhs:11649,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
b4db3d68-f93a-55d7-b5ef-d5814f071784,tg:lhhs:13674,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
dba8a7ae-e367-5469-92c3-ac7dc913aeac,tg:lhhs:3367,ProductStadiums,1,kenmerken.lhstadiumhs,vdp,verbeterde drukproef
ac4ab677-84db-5dd9-af17-3ca9c47a6197,tg:lhhs:6535,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
1807e67a-6e5a-5ba0-be7e-90c4f74d4325,tg:lhhs:2825,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
dead18ca-d9f0-5c39-ae14-14cd399ffbc3,tg:lhhs:13731,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
26b4afc2-bebf-578e-b855-f4debf40abcb,tg:lhhs:3222,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
13122830-7d35-5b45-9986-3c391e7eb0f1,tg:lhhs:6020,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
5fc234c5-94f4-5e57-9f6a-680199c9665b,tg:lhhs:20952,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
6555e5a9-e900-5c80-bf33-1665111d3ddb,tg:lhhs:13361,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
7f27f378-e3a8-57f5-baf9-98071f45ab46,tg:lhhs:380,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
e722060b-9fd7-51c5-baf3-2bf65a479c92,tg:lhhs:3672,ProductStadiums,1,kenmerken.lhstadiumhs,vdr,verbeterde druk
2d6fe650-d5be-59c7-a8d2-359caa63d038,tg:lhhs:6470,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
5faf39d5-95ae-5994-8076-21df5df2b26e,tg:lhhs:2433,ProductStadiums,1,kenmerken.lhstadiumhs,vt,verbeterd typoscript
