ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language
862785c9-4723-53e9-a6dc-25d0ce954380,tg:lhph:3750,e73_Descriptions,,id.desc,"V.l.n.r. de heren ministers A. van Acker, Robert bertrand, T. Lefèvre en waarschijnlijk Merlot tijdens de plechtigheden ter gelegenheid van de opening van het baanvak Paal-Hasselt op de Koning Boudewijn snelweg.",descriptive note,Nederlands
e518f9d0-53a6-53f8-8450-57e03afe28d4,tg:lhph:51689,e73_Descriptions,,id.desc,"Foto van een borstbeeld van Lodewijk Mortelmans, naar links kijkend",descriptive note,Nederlands
bb003e28-c569-59ca-ab38-a14729fa8c67,tg:lhph:13711,e73_Descriptions,,id.desc,"Richard de Cneudt, borststuk.",descriptive note,Nederlands
9fc8d142-4413-58de-b108-1bfeab76a8f0,tg:lhph:50383,e73_Descriptions,,id.desc,Patricia Lasoen zit in de hoek van een kamer op een rieten stoel. Ze glimlacht.,descriptive note,Nederlands
140b25be-7cdc-5a83-a342-696652ab7a02,tg:lhph:53970,e73_Descriptions,,id.desc,Johan Daisne. Lentepartijtje thuis.,descriptive note,Nederlands
4858203f-256a-5fb7-9b55-b2191e80f6bc,tg:lhph:22560,e73_Descriptions,,id.desc,Emiel Hullebroeck zittend aan het een boek lezen.,descriptive note,Nederlands
85a67807-35a7-50d1-9ec5-f5c078abca45,tg:lhph:30101,e73_Descriptions,,id.desc,"Krijgsgevangenenkamp te Göttingen. Tuintje achter de kantine, Russische balalaika-spelers.",descriptive note,Nederlands
028ab337-41b5-5ec3-a03a-93dd35449b12,tg:lhph:6176,e73_Descriptions,,id.desc," De blinde "" door Gustave van de Woestijne.",descriptive note,Nederlands
996ec998-31be-5a9f-9f5c-04b54772b647,tg:lhph:48237,e73_Descriptions,,id.desc,"Opvoering van Ter Ere Van door het Reizend Volkstheater. <p> Op de foto staan Frans Vercammen (Harry Shaw), Yvonne Ego (Mevrouw Brunet), Yvonne Colinet (Helen Shaw), André Depauw (Colin Shaw) en Gust Ven (Reardon).",descriptive note,Nederlands
7cf9777f-ddbc-54d0-afb6-b8166e19bf6d,tg:lhph:16137,e73_Descriptions,,id.desc,"Karel Gessler, met hoed.",descriptive note,Nederlands
fae9f3e6-4799-58c6-b9b0-d3cde0c4743a,tg:lhph:10503,e73_Descriptions,,id.desc,Lode Backx. Ten halve lijve.,descriptive note,Nederlands
d6fa78bb-2369-54c0-99ae-5ce8cca38e9a,tg:lhph:32619,e73_Descriptions,,id.desc,"Elisa Jonkers; portret, zittend op zetel, naar rechts gedraaid.",descriptive note,Nederlands
13a74e1b-ca68-5abe-8fec-242cdf915110,tg:lhph:20278,e73_Descriptions,,id.desc,"Angèle Manteau, wegkijkend, met Adriaan Venema op het terras van Manteau's het huis in Gooik. Foto genomen bij bezoek van Jeroen Brouwers.",descriptive note,Nederlands
4a73589b-ef30-5a84-92d3-6a0f3f8b10ef,tg:lhph:47925,e73_Descriptions,,id.desc,Emil Schumacher in studio poserend naast kunstwerk,descriptive note,Nederlands
624ffe81-d6ab-509b-8f93-3afd8955ac1d,tg:lhph:36535,e73_Descriptions,,id.desc,Mark Liebrecht;- het decor van 'Willem van Saeftinghe'.,descriptive note,Nederlands
3c032895-27d7-5819-ab5a-6f2862992911,tg:lhph:24154,e73_Descriptions,,id.desc,"De Witte"" in de Jan Vanderheyden-film.",descriptive note,Nederlands
5abf5e24-f32c-590b-8a52-b3d4f99da09d,tg:lhph:15325,e73_Descriptions,,id.desc,"Hektor van den Eede, zittend.",descriptive note,Nederlands
eba7a595-c6ab-5e4f-ab11-7969d931476d,tg:lhph:1048,e73_Descriptions,,id.desc,"Emmanuel de Bom en Jef van Hoof achter hun respectievelijke echtgenotes, mevrouw van Hoof en Nora Aulit, op de zeedijk.",descriptive note,Nederlands
fca1ac81-ca7a-5aa6-8aa0-96fb0aa27d76,tg:lhph:11009,e73_Descriptions,,id.desc,Lode Baekelmans. Personeel Stadsbibliotheek. Huldigingen.,descriptive note,Nederlands
05951f32-29b0-544c-8507-87d202607579,tg:lhph:28854,e73_Descriptions,,id.desc,Herman Van Puymbrouck (links) met zijn klas in de Gemeenteschool Kloosterstraat.,descriptive note,Nederlands
4c029a3b-d61c-50f3-8c09-77aed6e73ec1,tg:lhph:53191,e73_Descriptions,,id.desc,Augusta de Taeye met de eenjarige Herman Thiery,descriptive note,Nederlands
be18c2b2-61f8-50c1-8d95-aaf2c738a236,tg:lhph:5364,e73_Descriptions,,id.desc,Renaat Van Zundert.,descriptive note,Nederlands
446f75a5-e923-56a9-a418-cca2126fa01f,tg:lhph:6997,e73_Descriptions,,id.desc,"Stijn Streuvels in ""Ten huize van..."", hoofd.",descriptive note,Nederlands
d2deb23f-fdd0-5412-b7f5-e6066b18f83d,tg:lhph:21772,e73_Descriptions,,id.desc,Roger van Hool. Borststuk.,descriptive note,Nederlands
1443144b-433d-5ed5-9130-5f0d75371724,tg:lhph:33313,e73_Descriptions,,id.desc,Foto van de solisten van het Antwerps Bach Gezelschap.,descriptive note,Nederlands
e5278d41-eb29-5c02-87ca-71efc35d4276,tg:lhph:43390,e73_Descriptions,,id.desc,"Marcel De Backer ""in gesprek"" met zijn buiksprekerspop",descriptive note,Nederlands
a8dcbac3-ccc9-58e5-a194-c09100f36b85,tg:lhph:40963,e73_Descriptions,,id.desc,"Frank Meyland, portret, borststuk naar rechts gericht.",descriptive note,Nederlands
7c6ce127-52d9-5378-b09a-8086a4eb375d,tg:lhph:13669,e73_Descriptions,,id.desc,"P. Jan de Clerq, borststuk.",descriptive note,Nederlands
74fd9750-5410-58e2-a48c-afa5f37cc120,tg:lhph:23112,e73_Descriptions,,id.desc,"Alice Nahon; een van de laatste portretten, profiel.",descriptive note,Nederlands
c22d95cc-d760-5630-8816-5835de6625a8,tg:lhph:31573,e73_Descriptions,,id.desc,"Erik van Ruysbeek, profiel naar rechts. Borststuk.",descriptive note,Nederlands
c18bf3f6-f694-5561-bc65-6c2f4868645f,tg:lhph:7504,e73_Descriptions,,id.desc,"Hugo Verriestfeesten in 1955. Stijn Streuvels zittend aan tafeltje in gezelschap van l.n.r. : de secretaresse van het Verriestcomité, burgemeester O. Bekaert, E.H. Pastoor en rechts E.H. Deschrevel.",descriptive note,Nederlands
cc3fff91-f9a9-5790-b011-38e2e3f0fd4c,tg:lhph:17545,e73_Descriptions,,id.desc,Edmond Hendrickx en Peter Benoit.,descriptive note,Nederlands
3ebda9e0-2c63-538a-b9cb-830479129573,tg:lhph:3628,e73_Descriptions,,id.desc,Antoon Marstboom aan tafel met graficus René De Coninck. Rechtstaande figuur is de schilder Albert Van Dyck.,descriptive note,Nederlands
8917ba23-eca9-5f7b-9430-3581ab67e853,tg:lhph:34355,e73_Descriptions,,id.desc,Johan Daisne in gezelschap van Filip de Pillecyn.,descriptive note,Nederlands
e942b3c5-68ad-54d4-8606-5c892c2bb693,tg:lhph:26734,e73_Descriptions,,id.desc,Edward Peeters; bij het hooidorsen.,descriptive note,Nederlands
31075b5c-19df-56cc-b2e5-abf9154b2654,tg:lhph:2322,e73_Descriptions,,id.desc,Penning met Herman Teirlinck in zij aanzicht.,descriptive note,Nederlands
308f9ceb-9f50-5bc3-92d8-71ae4338aa4c,tg:lhph:53808,e73_Descriptions,,id.desc,Hugo Verriest tijdens een hulde in Waregem,descriptive note,Nederlands
4d64c5d5-084e-5484-b37d-5f8cae2f1377,tg:lhph:12363,e73_Descriptions,,id.desc,"Marc Braet, leunend tegen een boom.",descriptive note,Nederlands
bfdfb2cd-b6e4-5e12-bffb-3c1948cfd81a,tg:lhph:31,e73_Descriptions,,id.desc,"Bernaerts, Edmond  
Portret",descriptive note,Nederlands
148adca8-6209-5849-99fa-fc57663ff09b,tg:lhph:11990,e73_Descriptions,,id.desc,"Benoit Peter, borststuk, profiel naar rechts.",descriptive note,Nederlands
25c33406-6ea1-5364-b124-8340464184d2,tg:lhph:30079,e73_Descriptions,,id.desc,"Maurits de Doncker, naar rechts kijkend, met hoed. Ten halve lijve.",descriptive note,Nederlands
c4940639-2952-5184-8578-8342077c2a34,tg:lhph:22418,e73_Descriptions,,id.desc,"Frans van Cauwelaert, feestmaal, gelegenheid onbekend.",descriptive note,Nederlands
c3e02d54-9bee-57d2-8163-4f8fbe2f09af,tg:lhph:13701,e73_Descriptions,,id.desc,"Richard de Cneudt, met baard op 21 jarige leeftijd.",descriptive note,Nederlands
75d07852-f986-5616-8b73-366ba82d7f4d,tg:lhph:51699,e73_Descriptions,,id.desc,"Emmanuel de Bom, zijn vrouw Nora, Stijn Streuvels, Jef van Hoof, Frans Verschoren en Prosper Verheyden",descriptive note,Nederlands
8090d4a9-a439-5450-8658-1d00791b112b,tg:lhph:9295,e73_Descriptions,,id.desc,Alexis Callant. Borststuk. Met zijn vrouw.,descriptive note,Nederlands
be36414d-d818-59a8-8ce4-9bfd9644f9e6,tg:lhph:3740,e73_Descriptions,,id.desc,"Winkel van het loodgietersbedrijf van Jos Goris en Hubertina van Ostaijen, zuster van Paul (ca. 1907/1908).",descriptive note,Nederlands
87d423c5-3e39-530e-82db-f91067a50644,tg:lhph:27356,e73_Descriptions,,id.desc,"Leo Picard, laatste portret.",descriptive note,Nederlands
97cac646-9b32-5a85-beec-05d25a4043ff,tg:lhph:35737,e73_Descriptions,,id.desc,"Foto van fragment van de oorspronkelijke tekst van 'De Vlaamse Leeuw' (eerste deel) van Hippoliet van Peene, vertoond door Karel Miry.",descriptive note,Nederlands
6f555ef9-79c8-5542-b317-d647ecff7dc3,tg:lhph:16127,e73_Descriptions,,id.desc,"Anna Germonprez, lezend in een boek.",descriptive note,Nederlands
e7c91f21-9f8d-5c3c-bb1d-f499b24cf0c0,tg:lhph:50393,e73_Descriptions,,id.desc,Stan Lauryssens heeft een trui en een vest aan. Hij heeft zijn armen gekruist en kijkt naar voor.,descriptive note,Nederlands
fc0ee864-143f-5c5c-beb1-06b0d56f13a2,tg:lhph:53960,e73_Descriptions,,id.desc,"Een scène uit 'Stella, de muzikale kip' van Kiekeboe vzw, een poppentheater.",descriptive note,Nederlands
9f4242b9-2e4f-5684-ab84-c4cce9f5d8ef,tg:lhph:48227,e73_Descriptions,,id.desc,"Opvoering van Het huis van Don Joaquin door het Reizend Volkstheater. <p> Op de foto staan Lode Jansen (Pancho, de knecht), Nicole Delvaux (Aldonza, de meid) en Frans Vercammen (Joaquin de Villas, de rechter).",descriptive note,Nederlands
85bc4cdb-ce62-5684-b88f-5c8032b4e65b,tg:lhph:30111,e73_Descriptions,,id.desc,Onbekend aan het raam. Borststuk.,descriptive note,Nederlands
c7380b8f-7f97-5529-bac8-22a949c7bff1,tg:lhph:22570,e73_Descriptions,,id.desc,Sept Arts. Zicht op de tentoonstelling gezien van de inkom.,descriptive note,Nederlands
fb549282-fd80-581f-a3ec-ec6a1bfd28bd,tg:lhph:40192,e73_Descriptions,,id.desc,"Terzina:

Twe mannen samen met een vrouw, in ""De Gelijkbenigen"" door Piet Sterckx.",descriptive note,Nederlands
5ae365dd-c01d-5154-a95b-1fabcc2ee2fd,tg:lhph:32771,e73_Descriptions,,id.desc,"Prelude, scène 3: de vrouw en de kat.",descriptive note,Nederlands
afc41eaf-2b7a-51d6-af7f-7988fc72713e,tg:lhph:20310,e73_Descriptions,,id.desc,"Frans van Cauwelaert, New York ; Rede door F.V.C;- zaal onbekend. ( radio-ID (WBYN) op microfoon van Boyertown, Pennsylvania.)",descriptive note,Nederlands
357915af-a6f3-52c3-a808-a5a2b3e4690d,tg:lhph:4706,e73_Descriptions,,id.desc,"Swighende Eede, groepsportret

achteraan v.l.n.r.: E. Lauwers, R. Adriaens, H. Persijn, K. Blancke

vooraan v.l.n.r.: A. Bruwier, H. Verriest, A. Depla, A. van Hee.",descriptive note,Nederlands
9a17cb7c-11bf-56d8-81b5-aa68106c76b1,tg:lhph:14747,e73_Descriptions,,id.desc,"Victor Desguin, borststuk. Met medailles.",descriptive note,Nederlands
88e57ca1-77a9-52b1-8ff3-6f64aa66fb62,tg:lhph:25536,e73_Descriptions,,id.desc,"Isidoor Opsomer, met Frans Verrept .",descriptive note,Nederlands
0f361b13-d625-5bd8-84e6-2d2348a86c75,tg:lhph:37157,e73_Descriptions,,id.desc,"Gerard van Looy, portret, borststuk in uniform.",descriptive note,Nederlands
2c34ec76-eaa8-51c6-84bf-db8968ce32b1,tg:lhph:1120,e73_Descriptions,,id.desc,Emmanuel de Bom. Buste,descriptive note,Nederlands
e49bf420-807e-5d7f-b21a-b2d1bcfe01b8,tg:lhph:41498,e73_Descriptions,,id.desc,"Mgr. G.M. van Zuylen, portret, ten halve lijve, zittend.",descriptive note,Nederlands
8fc15571-d4ad-58c3-97e5-11741fc7c9d7,tg:lhph:11161,e73_Descriptions,,id.desc,"Nienke Bakker. Foto album met 104 foto's uit haar  
studenten tijd in Gent.",descriptive note,Nederlands
48fcce0b-0229-550a-9d33-76b165850d8a,tg:lhph:30888,e73_Descriptions,,id.desc,"Frans Gittens, interieur: detail-zicht op de kunstwerken rond de alkoof, schilderij en houtsnijwerk.",descriptive note,Nederlands
2b8672c3-e3c1-581e-ba42-96bbe88b98e8,tg:lhph:17555,e73_Descriptions,,id.desc,"Woning van Gust de Smet, thans Museum Gust de Smet in Deurle.",descriptive note,Nederlands
ddbf0ff3-3576-5326-9014-0d34957369f1,tg:lhph:3638,e73_Descriptions,,id.desc,Lode Zielens samen met Frans Verschoren rond zijn eerste boom.,descriptive note,Nederlands
02e97cad-5591-548c-b10f-6fc711128908,tg:lhph:13679,e73_Descriptions,,id.desc,"Herman Closson, borststuk.",descriptive note,Nederlands
0f9f71df-e834-5a28-b120-1255f3d38e19,tg:lhph:43380,e73_Descriptions,,id.desc,Marcel De Backer in gesprek bij de vernissage van een tentoonstelling van zijn werk in galerie Vyncke-Van Eyck,descriptive note,Nederlands
93e140e7-9cb0-50bb-87ad-687cf072d30f,tg:lhph:40973,e73_Descriptions,,id.desc,"Ivo Michiels, verschillende portretten aan het bureau, contactprints.",descriptive note,Nederlands
096bb6ed-4ea1-5313-bffa-61697a6b38c9,tg:lhph:7514,e73_Descriptions,,id.desc,Stijn Streuvels [op het stadhuis van Sint-Niklaas] tijdens de Reinaert-tocht.,descriptive note,Nederlands
b9feb849-d73b-5ea9-a9c2-a5d3db0cb430,tg:lhph:49655,e73_Descriptions,,id.desc,filmscène: bootje met protagonisten vaart naar de oever. Uit de kortfilm 'De magische ring' (1959). Geregisseerd door rik Kuypers en Herman Wuyts (co-regisseur).,descriptive note,Nederlands
ea4ed6e8-e9ff-57e8-bcc6-0b539657ec4b,tg:lhph:31563,e73_Descriptions,,id.desc,"Uitvaart Piet Janssens, zicht op de menigte voor het 'Hippodroom-Paleis'.",descriptive note,Nederlands
759910ee-6818-5e74-8d6b-ccc0877cc0d3,tg:lhph:23102,e73_Descriptions,,id.desc,Het beeld van een Afrikaanse man door Victor van Hove.,descriptive note,Nederlands
30785e66-5ed8-51e0-af84-876b5f557db4,tg:lhph:12373,e73_Descriptions,,id.desc,Jan de Braey samen met Madeleine de Braey.,descriptive note,Nederlands
e453f881-6f89-5299-904e-fc89c359c2bd,tg:lhph:11980,e73_Descriptions,,id.desc,"Maria Elisabeth Belpaire, samen met o.a. Koningin Elisabeth.",descriptive note,Nederlands
05384412-9a37-5401-9c88-1ada40a07eff,tg:lhph:21,e73_Descriptions,,id.desc,Aankomst van Prinses Astrid te Antwerpen: Luchtfoto met zicht op de Suikerrui,descriptive note,Nederlands
fd0d75db-8613-515e-8e38-e640d1165f5b,tg:lhph:53818,e73_Descriptions,,id.desc,Paul en Paula op een bank voor het Lijsternest,descriptive note,Nederlands
438c1733-fb8b-572f-9515-5442d93f6a12,tg:lhph:22408,e73_Descriptions,,id.desc,"Frans van Cauwelaert, met z.Ex. Heer Hommel, ambassadeur van het Groot-Hertogdom Luxemburg.",descriptive note,Nederlands
ceb5a318-43e7-50b4-86ca-c077672265da,tg:lhph:30069,e73_Descriptions,,id.desc,"Krijgsgevangenenkamp te Göttingen; Sander de Graeve, Vlaamsch toneel, - 'een perfekt vrouwenrollenspeler'",descriptive note,Nederlands
96cd2118-52c8-5ef3-9a96-11b0c6660680,tg:lhph:26724,e73_Descriptions,,id.desc,"V.l.n.r. : Jean-Louis Barrault, Madeleine Renaud en Paul Vermeer.",descriptive note,Nederlands
781e3f31-b518-5c39-8036-e7256b5e0d6f,tg:lhph:34345,e73_Descriptions,,id.desc,"Johan Daisne met zijn vrouw Marthe, bij zijn vertaler Georg Hermanowski.",descriptive note,Nederlands
a45ffb69-c4de-51d8-8043-0ea3122478eb,tg:lhph:47935,e73_Descriptions,,id.desc,"portretfoto van Aviva Uri, enkel uitgeknipt hoofd",descriptive note,Nederlands
40c3a2e1-089b-51b1-a6ea-a775bde523ed,tg:lhph:24144,e73_Descriptions,,id.desc,"De Witte"" in de Jan Vanderheyden-film.",descriptive note,Nederlands
5fc632f4-f9f1-5506-9b51-150d44c48116,tg:lhph:36525,e73_Descriptions,,id.desc,"Magda de Groodt, Mevr. en Mr. Anton van de Velde na de creatie van 'Willem van Saeftinghe', van Mark Liebrecht.",descriptive note,Nederlands
759ca095-651b-5992-98b0-df4d6b865f2d,tg:lhph:10513,e73_Descriptions,,id.desc,Lode Backx. Ten voeten uit zittend.,descriptive note,Nederlands
dcc69fa6-09eb-5068-8c6f-69de8ed476ac,tg:lhph:20268,e73_Descriptions,,id.desc,"Angèle Manteau, in sofa. Wegkijkend. Profiel. Foto genomen bij bezoek van Jeroen Brouwers.",descriptive note,Nederlands
7e5afd15-a135-5fac-a28b-cd0ce74ada3a,tg:lhph:32609,e73_Descriptions,,id.desc,"Elisa Jonkers; sceneportret zonder pelskraag, ten voeten uit.",descriptive note,Nederlands
9d374371-20e4-5f06-9b45-a320d3941e22,tg:lhph:53181,e73_Descriptions,,id.desc,Passiespel in het park in Tiegem: kinderen,descriptive note,Nederlands
7b1389c9-ad54-57b4-865a-1453cc2ce4e9,tg:lhph:28844,e73_Descriptions,,id.desc,Herman Van Puymbrouck met vrouw Jeanne aan een trap in de zon.,descriptive note,Nederlands
8c446047-66ec-5fcb-b10f-19c97125a56c,tg:lhph:11019,e73_Descriptions,,id.desc,Hilda Uytterhoeven en haar echtgenoot Jaak Brouwers op reportage in Libanon.,descriptive note,Nederlands
d5132465-aa3d-52d7-94a2-4bfc24b7c0cf,tg:lhph:33303,e73_Descriptions,,id.desc,"Filmstudio-Billancourt 1959 ""Fais-moi confiance"" : Onbekend met telefoon.",descriptive note,Nederlands
4d63e622-433d-5c2e-a263-e1fdb1d0ac99,tg:lhph:5374,e73_Descriptions,,id.desc,"Renaat Van Zundert, zittend aan de piano.",descriptive note,Nederlands
737b476f-1b06-51b1-a6c6-ab58b36d4751,tg:lhph:6987,e73_Descriptions,,id.desc,"Stijn Streuvels met Joos Florquin in ""Ten huize van ..."".",descriptive note,Nederlands
6bd74dd5-2730-55ca-98d1-4588224cbe94,tg:lhph:15335,e73_Descriptions,,id.desc,"Willem van Eeghem, met boek in de hand, tussen de boekenrekken.",descriptive note,Nederlands
1585cd8d-7f6f-5df9-9e05-2bcc5e8c7a87,tg:lhph:588,e73_Descriptions,,id.desc,"Paul Snoek in zijn interieur, zittend op zetel, met een sigaret in de hand.",descriptive note,Nederlands
56109006-43cf-58d6-84ac-60e60ab60398,tg:lhph:1058,e73_Descriptions,,id.desc,"Raymond Brulez in zijn bibliotheek, ten voeten uit.",descriptive note,Nederlands
8ae16679-a8ae-57e8-80b7-d4f5a6617bfc,tg:lhph:32134,e73_Descriptions,,id.desc,"Corneel Mertens, Stijn Streuvels en Marinus de Jong na een opvoering van ""Hiawatha's Lied"".",descriptive note,Nederlands
64819b66-705e-51e6-8e80-b1a971d8ffec,tg:lhph:20555,e73_Descriptions,,id.desc,Hugo Verriest viering. De 4de (van links naar rechts) is Hugo Verriest. Uiterst rechts staat Emanuel De Bom,descriptive note,Nederlands
376f3cc5-628b-5ac9-9c70-1261845c9932,tg:lhph:4143,e73_Descriptions,,id.desc,"Octaaf van Aerschot, hoofd",descriptive note,Nederlands
2f8f7059-a943-5f50-b91a-4538309962ba,tg:lhph:51945,e73_Descriptions,,id.desc,Freek Neirynck  in een opvoering van *De avonturen van de brave soldaat Schwejk*,descriptive note,Nederlands
05fa61f6-ab71-5f83-9307-a9ec6d30641b,tg:lhph:36218,e73_Descriptions,,id.desc,Ivonne Lex met haatr boxer; een arm op de rand van een halve deur.,descriptive note,Nederlands
6afb3f17-b999-5d4d-9bbb-87ba69fccd37,tg:lhph:24679,e73_Descriptions,,id.desc,"P. J. Nuyens, aan schrijftafel, tekst naziend.",descriptive note,Nederlands
f79c7bb8-8513-514f-9214-51986af4710d,tg:lhph:14102,e73_Descriptions,,id.desc,"Jan Emiel Daele, borststuk.",descriptive note,Nederlands
88bac3f7-a08c-5dd9-b578-326ecb836e1f,tg:lhph:25373,e73_Descriptions,,id.desc,Felix Timmermans (midden) met organisatoren voordrachtavond te Venlo.,descriptive note,Nederlands
3b2919a6-8095-5c65-9584-beb68a22f58c,tg:lhph:37712,e73_Descriptions,,id.desc,"Robert Maes, sceneportret, ten voeten uit, zittend op een troon (Lear?). Ten tijde van zijn regisseurschap aan de KVS.",descriptive note,Nederlands
48fbaf74-2329-5caa-9468-d79be8ea07d2,tg:lhph:1765,e73_Descriptions,,id.desc,Gust Gils schrijvend in zijn zetel.,descriptive note,Nederlands
e5f7808d-4d87-53fa-b300-f009d83c9bb1,tg:lhph:8843,e73_Descriptions,,id.desc,"Gustaaf Schamelhout met andere inwonende studenten van het Stuivenberg hospitaal te Antwerpen tijdens een verkleedpartij rond het thema ""Cholera. Boum-de-bay",descriptive note,Nederlands
24d4f836-b202-5d2c-9935-289562620724,tg:lhph:15408,e73_Descriptions,,id.desc,"Hendrik Jozef Elias, borststuk.",descriptive note,Nederlands
c4b0ca2a-7a01-5caa-a325-3783d08db9e6,tg:lhph:18802,e73_Descriptions,,id.desc,"Onbekende meisjes, in gesprek.",descriptive note,Nederlands
d721e235-3245-55ab-b067-6b2c1594f1d4,tg:lhph:11724,e73_Descriptions,,id.desc,Lode Sebregts pakt een boek uit zijn boekenkast,descriptive note,Nederlands
8da11bb0-1c9d-585e-a963-e02b02d26502,tg:lhph:49168,e73_Descriptions,,id.desc,Faust van Goethe door het Vlaamse Volkstoneel.,descriptive note,Nederlands
78ea077b-98af-5e08-a6c7-8350d53e8fe5,tg:lhph:7229,e73_Descriptions,,id.desc,"Jos Vandeloo, staande voor zijn boekenkast, ten halve lijve.",descriptive note,Nederlands
3c517ae0-9567-5f28-a5df-1b1ab690c30d,tg:lhph:19491,e73_Descriptions,,id.desc,Gustave van Steenwegen in gezelschap.,descriptive note,Nederlands
8b93cf95-eda5-52c4-8814-6c5ea6d1ace1,tg:lhph:13144,e73_Descriptions,,id.desc,Jozef Cardijn tijdens de viering van zijn 60 jaar priesterwijding.,descriptive note,Nederlands
ba156381-cbda-5a49-91b9-8d523ee99f55,tg:lhph:3105,e73_Descriptions,,id.desc,"Johan Daisne, hoofd en schouders.",descriptive note,Nederlands
930c39d2-ee5d-5f9a-9287-076284f4a8d8,tg:lhph:27513,e73_Descriptions,,id.desc,"Filip de Pillecyn; - zicht op een gevel (woonplaats P.d.P.?). Met hulde: ""Met mijn beste wensen voor 1951"" (sign. onleesbaar)",descriptive note,Nederlands
9ce42741-aaff-5edb-884a-f120410f60e3,tg:lhph:35172,e73_Descriptions,,id.desc,"Jules Lagae, portret, borststuk, in de lens kijkend.",descriptive note,Nederlands
0f8a580c-c9ee-50ca-9357-e4a7f2794aa3,tg:lhph:17268,e73_Descriptions,,id.desc,Daniel van Hecke.,descriptive note,Nederlands
77279a4b-44b8-58f7-9d31-eb0fab398597,tg:lhph:47791,e73_Descriptions,,id.desc,portretfoto van Arturo Bonfanti met zijn werk op de achtergrond,descriptive note,Nederlands
ec0829c0-44bd-5592-83fe-11ca84a4397a,tg:lhph:34478,e73_Descriptions,,id.desc,"Arca-Kelderteater:

Rudi van Vlaenderen in gezelschap, in ""Het huwelijk van mijnheer Mississippi"",
door Friedrich Dürrenmatt, regie: Dré Poppe.",descriptive note,Nederlands
92588bd9-de66-5031-99b9-76c7af65c089,tg:lhph:26019,e73_Descriptions,,id.desc,"Paul Snoek; onder een stro-dak, op beide handen (op een tafel) steunend.",descriptive note,Nederlands
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,e73_Descriptions,,id.desc,"Paul d'Haese, zittend bij een venster",descriptive note,Nederlands
5e9ce74a-6fa3-5493-9836-50fa2f69f333,tg:lhph:45868,e73_Descriptions,,id.desc,"Bert Ilegems (staand) en Flor Zwart (zittend). Een voorstelling ""de Verzen van Michaux"" door het Satiriek Theater ""De Koperen Haan",descriptive note,Nederlands
7f3bc03c-f22b-5743-b620-6d720e519fec,tg:lhph:6723,e73_Descriptions,,id.desc,"Herdenking, de kinderen zitten.",descriptive note,Nederlands
60dd0c68-3713-5d07-a131-8e07daa19a96,tg:lhph:30754,e73_Descriptions,,id.desc,"Maudy, de dochter van Rick Lanckrock. Lachend.",descriptive note,Nederlands
