ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
38740009-4ebe-5038-9dfa-59746a5ebf72,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:41488/N,brocade url,False
bd19e15b-3444-53af-8240-6291920bbb67,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000030203,referentienummer,False
bd19e15b-3444-53af-8240-6291920bbb67,e73_LegacyInformation,1,brocade.id,tg:lhps:30898,brocade id,False
bd19e15b-3444-53af-8240-6291920bbb67,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:30898/N,brocade url,False
258525ae-3c5b-551c-be83-761cde2a1c18,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000050742,referentienummer,False
258525ae-3c5b-551c-be83-761cde2a1c18,e73_LegacyInformation,1,brocade.id,tg:lhps:54936,brocade id,False
258525ae-3c5b-551c-be83-761cde2a1c18,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:54936/N,brocade url,False
68f78b7f-aeb8-5d96-83e4-3b793117e1ec,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000001123,referentienummer,False
68f78b7f-aeb8-5d96-83e4-3b793117e1ec,e73_LegacyInformation,1,brocade.id,tg:lhps:1130,brocade id,False
68f78b7f-aeb8-5d96-83e4-3b793117e1ec,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:1130/N,brocade url,False
fca80e7c-5ff8-5f2d-9cd1-c63679752d2d,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000024863,referentienummer,False
fca80e7c-5ff8-5f2d-9cd1-c63679752d2d,e73_LegacyInformation,1,brocade.id,tg:lhps:25526,brocade id,False
fca80e7c-5ff8-5f2d-9cd1-c63679752d2d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:25526/N,brocade url,False
da43fb42-b9c8-54a0-acfb-c7e1049bfc60,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000009113,referentienummer,False
da43fb42-b9c8-54a0-acfb-c7e1049bfc60,e73_LegacyInformation,1,brocade.id,tg:lhps:9285,brocade id,False
da43fb42-b9c8-54a0-acfb-c7e1049bfc60,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:9285/N,brocade url,False
b6e45373-3070-5a17-8ea6-0796583d4738,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000034898,referentienummer,False
b6e45373-3070-5a17-8ea6-0796583d4738,e73_LegacyInformation,1,brocade.id,tg:lhps:35727,brocade id,False
b6e45373-3070-5a17-8ea6-0796583d4738,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:35727/N,brocade url,False
37c9d1b7-f21c-59bb-8e30-8a3163208831,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000026667,referentienummer,False
37c9d1b7-f21c-59bb-8e30-8a3163208831,e73_LegacyInformation,1,brocade.id,tg:lhps:27346,brocade id,False
37c9d1b7-f21c-59bb-8e30-8a3163208831,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:27346/N,brocade url,False
0356dab4-2557-5a6e-b8c4-e69e5cd01cde,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000003717,referentienummer,False
0356dab4-2557-5a6e-b8c4-e69e5cd01cde,e73_LegacyInformation,1,brocade.id,tg:lhps:3750,brocade id,False
0356dab4-2557-5a6e-b8c4-e69e5cd01cde,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:3750/N,brocade url,False
96efb833-0d9f-58f1-973d-c08c0ffd5c48,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000047533,referentienummer,False
96efb833-0d9f-58f1-973d-c08c0ffd5c48,e73_LegacyInformation,1,brocade.id,tg:lhps:51689,brocade id,False
96efb833-0d9f-58f1-973d-c08c0ffd5c48,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:51689/N,brocade url,False
b7c14739-f5f6-5321-95a4-0936063587ba,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000013227,referentienummer,False
b7c14739-f5f6-5321-95a4-0936063587ba,e73_LegacyInformation,1,brocade.id,tg:lhps:13711,brocade id,False
b7c14739-f5f6-5321-95a4-0936063587ba,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:13711/N,brocade url,False
4556fdab-4cd6-5bad-9f48-7527d4b9e8d1,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000046246,referentienummer,False
4556fdab-4cd6-5bad-9f48-7527d4b9e8d1,e73_LegacyInformation,1,brocade.id,tg:lhps:50383,brocade id,False
4556fdab-4cd6-5bad-9f48-7527d4b9e8d1,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:50383/N,brocade url,False
ddeef7a3-33df-5ea1-991a-9ea3d45695e9,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000049778,referentienummer,False
ddeef7a3-33df-5ea1-991a-9ea3d45695e9,e73_LegacyInformation,1,brocade.id,tg:lhps:53970,brocade id,False
ddeef7a3-33df-5ea1-991a-9ea3d45695e9,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:53970/N,brocade url,False
d19e3b90-01a6-5526-a2de-a6e67d77f8e9,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000021907,referentienummer,False
d19e3b90-01a6-5526-a2de-a6e67d77f8e9,e73_LegacyInformation,1,brocade.id,tg:lhps:22560,brocade id,False
d19e3b90-01a6-5526-a2de-a6e67d77f8e9,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:22560/N,brocade url,False
2da1bc19-9485-59c0-b87d-74d4f17f09de,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000029407,referentienummer,False
2da1bc19-9485-59c0-b87d-74d4f17f09de,e73_LegacyInformation,1,brocade.id,tg:lhps:30101,brocade id,False
2da1bc19-9485-59c0-b87d-74d4f17f09de,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:30101/N,brocade url,False
e6768e15-3d43-5308-996d-58a5865547f5,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000006053,referentienummer,False
e6768e15-3d43-5308-996d-58a5865547f5,e73_LegacyInformation,1,brocade.id,tg:lhps:6176,brocade id,False
e6768e15-3d43-5308-996d-58a5865547f5,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:6176/N,brocade url,False
8e50916f-87c2-5ff7-8b72-d2d9f41c6598,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000044116,referentienummer,False
8e50916f-87c2-5ff7-8b72-d2d9f41c6598,e73_LegacyInformation,1,brocade.id,tg:lhps:48237,brocade id,False
8e50916f-87c2-5ff7-8b72-d2d9f41c6598,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:48237/N,brocade url,False
2f1d1022-86ef-55b4-b901-c1374c928dde,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000015578,referentienummer,False
2f1d1022-86ef-55b4-b901-c1374c928dde,e73_LegacyInformation,1,brocade.id,tg:lhps:16137,brocade id,False
2f1d1022-86ef-55b4-b901-c1374c928dde,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:16137/N,brocade url,False
837e150f-1c84-5c52-b6bb-35a312b93317,e73_LegacyInformation,1,if.rawcontent,"Schenking mevr. Van Immerseel, 1997",commentaar gebruiker,False
837e150f-1c84-5c52-b6bb-35a312b93317,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000010314,referentienummer,False
837e150f-1c84-5c52-b6bb-35a312b93317,e73_LegacyInformation,1,brocade.id,tg:lhps:10503,brocade id,False
837e150f-1c84-5c52-b6bb-35a312b93317,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:10503/N,brocade url,False
c21bbbd0-7259-57f8-aabd-4404ea112c4a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000057707,referentienummer,False
c21bbbd0-7259-57f8-aabd-4404ea112c4a,e73_LegacyInformation,1,brocade.id,tg:lhps:61913,brocade id,False
c21bbbd0-7259-57f8-aabd-4404ea112c4a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:61913/N,brocade url,False
f2bcf0d5-7ebb-5fdb-b0ae-7bc43d81003f,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000031867,referentienummer,False
f2bcf0d5-7ebb-5fdb-b0ae-7bc43d81003f,e73_LegacyInformation,1,brocade.id,tg:lhps:32619,brocade id,False
f2bcf0d5-7ebb-5fdb-b0ae-7bc43d81003f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:32619/N,brocade url,False
5821c783-bb5b-5161-8b7b-3512f238043c,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000019651,referentienummer,False
5821c783-bb5b-5161-8b7b-3512f238043c,e73_LegacyInformation,1,brocade.id,tg:lhps:20278,brocade id,False
5821c783-bb5b-5161-8b7b-3512f238043c,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:20278/N,brocade url,False
89a3d45e-0301-53e9-a0ed-4e2fe86e6d9e,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000043802,referentienummer,False
89a3d45e-0301-53e9-a0ed-4e2fe86e6d9e,e73_LegacyInformation,1,brocade.id,tg:lhps:47925,brocade id,False
89a3d45e-0301-53e9-a0ed-4e2fe86e6d9e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:47925/N,brocade url,False
715c60c4-464a-5bc9-b9d1-5f12feaaf76e,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000035705,referentienummer,False
715c60c4-464a-5bc9-b9d1-5f12feaaf76e,e73_LegacyInformation,1,brocade.id,tg:lhps:36535,brocade id,False
715c60c4-464a-5bc9-b9d1-5f12feaaf76e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:36535/N,brocade url,False
22cea1ce-4231-57fc-a6f9-8c81b2c52069,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000023496,referentienummer,False
22cea1ce-4231-57fc-a6f9-8c81b2c52069,e73_LegacyInformation,1,brocade.id,tg:lhps:24154,brocade id,False
22cea1ce-4231-57fc-a6f9-8c81b2c52069,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:24154/N,brocade url,False
2f2301a8-3742-560f-8fda-f84a468a943e,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000014796,referentienummer,False
2f2301a8-3742-560f-8fda-f84a468a943e,e73_LegacyInformation,1,brocade.id,tg:lhps:15325,brocade id,False
2f2301a8-3742-560f-8fda-f84a468a943e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:15325/N,brocade url,False
fa36a343-5c07-5360-b6b7-0e039ce1e63b,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000000593,referentienummer,False
fa36a343-5c07-5360-b6b7-0e039ce1e63b,e73_LegacyInformation,1,brocade.id,tg:lhps:598,brocade id,False
fa36a343-5c07-5360-b6b7-0e039ce1e63b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:598/N,brocade url,False
8b08f720-994c-5ea6-8ca0-b60aab64eed5,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000001041,referentienummer,False
8b08f720-994c-5ea6-8ca0-b60aab64eed5,e73_LegacyInformation,1,brocade.id,tg:lhps:1048,brocade id,False
8b08f720-994c-5ea6-8ca0-b60aab64eed5,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:1048/N,brocade url,False
4a48a4c0-a98b-5d14-8538-b1506121959d,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000010767,referentienummer,False
4a48a4c0-a98b-5d14-8538-b1506121959d,e73_LegacyInformation,1,brocade.id,tg:lhps:11009,brocade id,False
4a48a4c0-a98b-5d14-8538-b1506121959d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:11009/N,brocade url,False
8ab5edb6-c720-505b-92d2-459ef8cf8996,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000028166,referentienummer,False
8ab5edb6-c720-505b-92d2-459ef8cf8996,e73_LegacyInformation,1,brocade.id,tg:lhps:28854,brocade id,False
8ab5edb6-c720-505b-92d2-459ef8cf8996,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:28854/N,brocade url,False
2f8a1f9c-a005-5d3c-bbe1-b94ead031fad,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000005246,referentienummer,False
2f8a1f9c-a005-5d3c-bbe1-b94ead031fad,e73_LegacyInformation,1,brocade.id,tg:lhps:5364,brocade id,False
2f8a1f9c-a005-5d3c-bbe1-b94ead031fad,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:5364/N,brocade url,False
86eac09e-3f26-59f4-8d37-23874da7fb76,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000055236,referentienummer,False
86eac09e-3f26-59f4-8d37-23874da7fb76,e73_LegacyInformation,1,brocade.id,tg:lhps:59444,brocade id,False
86eac09e-3f26-59f4-8d37-23874da7fb76,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:59444/N,brocade url,False
13915fe9-4228-53b0-b671-8daabe9f2524,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000021128,referentienummer,False
13915fe9-4228-53b0-b671-8daabe9f2524,e73_LegacyInformation,1,brocade.id,tg:lhps:21772,brocade id,False
13915fe9-4228-53b0-b671-8daabe9f2524,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:21772/N,brocade url,False
3b4923cb-b5a9-57de-a287-b87cb036e34d,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000032511,referentienummer,False
3b4923cb-b5a9-57de-a287-b87cb036e34d,e73_LegacyInformation,1,brocade.id,tg:lhps:33313,brocade id,False
3b4923cb-b5a9-57de-a287-b87cb036e34d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:33313/N,brocade url,False
013b44db-9eac-5595-baed-3362e2c769dc,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000039318,referentienummer,False
013b44db-9eac-5595-baed-3362e2c769dc,e73_LegacyInformation,1,brocade.id,tg:lhps:43390,brocade id,False
013b44db-9eac-5595-baed-3362e2c769dc,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:43390/N,brocade url,False
a4e4012e-eb1f-583a-9722-01fe9360c5ec,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000036946,referentienummer,False
a4e4012e-eb1f-583a-9722-01fe9360c5ec,e73_LegacyInformation,1,brocade.id,tg:lhps:40963,brocade id,False
a4e4012e-eb1f-583a-9722-01fe9360c5ec,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:40963/N,brocade url,False
f3585a9c-d527-58d6-8231-fea970a7aab6,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000013185,referentienummer,False
f3585a9c-d527-58d6-8231-fea970a7aab6,e73_LegacyInformation,1,brocade.id,tg:lhps:13669,brocade id,False
f3585a9c-d527-58d6-8231-fea970a7aab6,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:13669/N,brocade url,False
9557ff8e-6c52-5916-9d5a-31a8f206c542,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000022457,referentienummer,False
9557ff8e-6c52-5916-9d5a-31a8f206c542,e73_LegacyInformation,1,brocade.id,tg:lhps:23112,brocade id,False
9557ff8e-6c52-5916-9d5a-31a8f206c542,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:23112/N,brocade url,False
7655d389-a956-5d46-a4dd-ab38a26c2fdd,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000030864,referentienummer,False
7655d389-a956-5d46-a4dd-ab38a26c2fdd,e73_LegacyInformation,1,brocade.id,tg:lhps:31573,brocade id,False
7655d389-a956-5d46-a4dd-ab38a26c2fdd,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:31573/N,brocade url,False
2d5132d5-ab80-56c4-9938-06c4247cd6c3,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000007370,referentienummer,False
2d5132d5-ab80-56c4-9938-06c4247cd6c3,e73_LegacyInformation,1,brocade.id,tg:lhps:7504,brocade id,False
2d5132d5-ab80-56c4-9938-06c4247cd6c3,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:7504/N,brocade url,False
7bfb195f-34c7-5f75-879d-88d416462054,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000045514,referentienummer,False
7bfb195f-34c7-5f75-879d-88d416462054,e73_LegacyInformation,1,brocade.id,tg:lhps:49645,brocade id,False
7bfb195f-34c7-5f75-879d-88d416462054,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:49645/N,brocade url,False
324a266c-91af-57c6-b618-51e4d97b3aa5,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000016955,referentienummer,False
324a266c-91af-57c6-b618-51e4d97b3aa5,e73_LegacyInformation,1,brocade.id,tg:lhps:17545,brocade id,False
324a266c-91af-57c6-b618-51e4d97b3aa5,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:17545/N,brocade url,False
4e5eeab9-5d0b-5ef8-acfb-abc8e426fe75,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000003595,referentienummer,False
4e5eeab9-5d0b-5ef8-acfb-abc8e426fe75,e73_LegacyInformation,1,brocade.id,tg:lhps:3628,brocade id,False
4e5eeab9-5d0b-5ef8-acfb-abc8e426fe75,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:3628/N,brocade url,False
1de2e160-ffcb-5a7f-a24e-26527f189c0f,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000026057,referentienummer,False
1de2e160-ffcb-5a7f-a24e-26527f189c0f,e73_LegacyInformation,1,brocade.id,tg:lhps:26734,brocade id,False
1de2e160-ffcb-5a7f-a24e-26527f189c0f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:26734/N,brocade url,False
10e8ab92-3235-55fc-83ab-48225a124a81,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000002303,referentienummer,False
10e8ab92-3235-55fc-83ab-48225a124a81,e73_LegacyInformation,1,brocade.id,tg:lhps:2322,brocade id,False
10e8ab92-3235-55fc-83ab-48225a124a81,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:2322/N,brocade url,False
7c02c45b-578e-5b03-aa64-69b2247e6bbd,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000049618,referentienummer,False
7c02c45b-578e-5b03-aa64-69b2247e6bbd,e73_LegacyInformation,1,brocade.id,tg:lhps:53808,brocade id,False
7c02c45b-578e-5b03-aa64-69b2247e6bbd,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:53808/N,brocade url,False
eb035500-a8a1-56aa-8825-0468a8c110a7,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000011947,referentienummer,False
eb035500-a8a1-56aa-8825-0468a8c110a7,e73_LegacyInformation,1,brocade.id,tg:lhps:12363,brocade id,False
eb035500-a8a1-56aa-8825-0468a8c110a7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:12363/N,brocade url,False
5c210433-8bfa-5bc4-ad43-4198ff72304a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000011642,referentienummer,False
5c210433-8bfa-5bc4-ad43-4198ff72304a,e73_LegacyInformation,1,brocade.id,tg:lhps:11990,brocade id,False
5c210433-8bfa-5bc4-ad43-4198ff72304a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:11990/N,brocade url,False
1f592a70-2d2f-5553-8381-f921999b9652,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000029385,referentienummer,False
1f592a70-2d2f-5553-8381-f921999b9652,e73_LegacyInformation,1,brocade.id,tg:lhps:30079,brocade id,False
1f592a70-2d2f-5553-8381-f921999b9652,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:30079/N,brocade url,False
5add141a-f4cf-52dc-903a-06ca263c4c37,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000056369,referentienummer,False
5add141a-f4cf-52dc-903a-06ca263c4c37,e73_LegacyInformation,1,brocade.id,tg:lhps:60580,brocade id,False
5add141a-f4cf-52dc-903a-06ca263c4c37,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:60580/N,brocade url,False
b8f86f80-a452-5fd4-b28d-f4887e95f1d7,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000013217,referentienummer,False
b8f86f80-a452-5fd4-b28d-f4887e95f1d7,e73_LegacyInformation,1,brocade.id,tg:lhps:13701,brocade id,False
b8f86f80-a452-5fd4-b28d-f4887e95f1d7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:13701/N,brocade url,False
b5f1ff52-38e8-5bad-8c53-6a09d212b2f6,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000047543,referentienummer,False
b5f1ff52-38e8-5bad-8c53-6a09d212b2f6,e73_LegacyInformation,1,brocade.id,tg:lhps:51699,brocade id,False
b5f1ff52-38e8-5bad-8c53-6a09d212b2f6,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:51699/N,brocade url,False
105ae196-6125-5897-919b-04158ed1d026,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000009123,referentienummer,False
105ae196-6125-5897-919b-04158ed1d026,e73_LegacyInformation,1,brocade.id,tg:lhps:9295,brocade id,False
105ae196-6125-5897-919b-04158ed1d026,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:9295/N,brocade url,False
94fc8192-3dae-5f03-bd87-7dac02de17f0,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000003707,referentienummer,False
94fc8192-3dae-5f03-bd87-7dac02de17f0,e73_LegacyInformation,1,brocade.id,tg:lhps:3740,brocade id,False
94fc8192-3dae-5f03-bd87-7dac02de17f0,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:3740/N,brocade url,False
f18484bc-9b83-5dc0-813b-2500203d267a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000026677,referentienummer,False
f18484bc-9b83-5dc0-813b-2500203d267a,e73_LegacyInformation,1,brocade.id,tg:lhps:27356,brocade id,False
f18484bc-9b83-5dc0-813b-2500203d267a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:27356/N,brocade url,False
e70d33c0-e049-521d-ba78-0a505e6dcb7d,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000046256,referentienummer,False
e70d33c0-e049-521d-ba78-0a505e6dcb7d,e73_LegacyInformation,1,brocade.id,tg:lhps:50393,brocade id,False
e70d33c0-e049-521d-ba78-0a505e6dcb7d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:50393/N,brocade url,False
f68cd1e8-f4ef-5c90-9613-eb68bc7d7918,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000049770,referentienummer,False
f68cd1e8-f4ef-5c90-9613-eb68bc7d7918,e73_LegacyInformation,1,brocade.id,tg:lhps:53960,brocade id,False
f68cd1e8-f4ef-5c90-9613-eb68bc7d7918,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:53960/N,brocade url,False
2690c03e-5477-53eb-a806-0711923fe97d,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/ps/000006043,referentienummer,False
2690c03e-5477-53eb-a806-0711923fe97d,e73_LegacyInformation,1,brocade.id,tg:lhps:6166,brocade id,False
2690c03e-5477-53eb-a806-0711923fe97d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhps:6166/N,brocade url,False
