ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language
f2bcf0d5-7ebb-5fdb-b0ae-7bc43d81003f,tg:lhps:32619,e73_Descriptions,,id.desc,Paris-Mode / Paraissant le 1er et le 15 de chaque mois / 18fr. par an / Patrons individuels gratuits / En vente partout / le no 75 cmes / Bureaux 4bis rue du 4 septembre / Entrée 1 rue des Colonnes / Imprimerie Paris-Mode,descriptive note,Nederlands
5821c783-bb5b-5161-8b7b-3512f238043c,tg:lhps:20278,e73_Descriptions,,id.desc,"Koninklijk Filharmonisch Orkest van Vlaanderen  
November 91  
Berlioz  
Poulenc  
Massenet  
Ravel",descriptive note,Nederlands
89a3d45e-0301-53e9-a0ed-4e2fe86e6d9e,tg:lhps:47925,e73_Descriptions,,id.desc,Museum voor Schone Kunsten Gent / Schilderijen uit Gentse verzamelingen,descriptive note,Nederlands
715c60c4-464a-5bc9-b9d1-5f12feaaf76e,tg:lhps:36535,e73_Descriptions,,id.desc,Mürren / Bergbahn - 1650 M.ü.M. - Funiculaire / Suisse - Berner Oberland - Switzerland / Gebr. Fretz A.G. Zürich,descriptive note,Nederlands
22cea1ce-4231-57fc-a6f9-8c81b2c52069,tg:lhps:24154,e73_Descriptions,,id.desc,"Sal Meijer herdenkingstentoonstelling  
De Beyerd  
[Ontwerp: Ab Gratama]",descriptive note,Nederlands
2f2301a8-3742-560f-8fda-f84a468a943e,tg:lhps:15325,e73_Descriptions,,id.desc,EWT / Luk van Brussel / In de greep v.d. Eenogen / regie: Guido Maeremans,descriptive note,Nederlands
fa36a343-5c07-5360-b6b7-0e039ce1e63b,tg:lhps:598,e73_Descriptions,,id.desc,"Groot Gala-Concert.  
Lode Backx.  
M.m.v. Anita de Maeyer, Andrée Lombaerts, Tone Brulin, Alf. de Clerc.  
Algem. leiding: Nic. Lahaye.  
Stadsschouwburg.",descriptive note,Nederlands
8b08f720-994c-5ea6-8ca0-b60aab64eed5,tg:lhps:1048,e73_Descriptions,,id.desc,"Christelijke Volkspartij / In zaal Gruter / Van Zeeland, Leo Delwaide / 
Meeting ingericht door de C.V.P. der stad Antwerpen / Voorzitter van de vergadering: W. Koelman.",descriptive note,Nederlands
4a48a4c0-a98b-5d14-8538-b1506121959d,tg:lhps:11009,e73_Descriptions,,id.desc,"KJT / De Hobbit / Lieve Eeckhaut, naar J.R.R. Tolkien / Regie en choreografie: Aimé de Lignière / Decor en kostuums: John Bogaerts / Muziek: André van Belle",descriptive note,Nederlands
8ab5edb6-c720-505b-92d2-459ef8cf8996,tg:lhps:28854,e73_Descriptions,,id.desc,Het Reizend Volksteate / Paul Van Morckhoven / Het Buitenkansje / Regie: Line Geysen,descriptive note,Nederlands
2f8a1f9c-a005-5d3c-bbe1-b94ead031fad,tg:lhps:5364,e73_Descriptions,,id.desc,"Bond van Klapdorp...  
Groote Liefdadige Tonprijskamp...  
In het lokaal De Groote Klok.",descriptive note,Nederlands
86eac09e-3f26-59f4-8d37-23874da7fb76,tg:lhps:59444,e73_Descriptions,,id.desc,Raamteater / Houten Clara / van Jan Christiaens en Walter Tillemans / Muziek en Liederen: Wannes Van de Velde & Rene Vanhove / Elzenveld,descriptive note,Nederlands
13915fe9-4228-53b0-b671-8daabe9f2524,tg:lhps:21772,e73_Descriptions,,id.desc,6e Biënnale Middelheim **[Voorontwerp]**,descriptive note,Nederlands
3b4923cb-b5a9-57de-a287-b87cb036e34d,tg:lhps:33313,e73_Descriptions,,id.desc,Théatre de l'Olympia / L'Homme à l'Oreille Coupée / Comédie en 3 actes de M. Francis de Croisset / [...],descriptive note,Nederlands
013b44db-9eac-5595-baed-3362e2c769dc,tg:lhps:43390,e73_Descriptions,,id.desc,"Wig Bert onder dak  
Cultureel Centrum De Kern",descriptive note,Nederlands
a4e4012e-eb1f-583a-9722-01fe9360c5ec,tg:lhps:40963,e73_Descriptions,,id.desc,Verloren / Marianne van Vyve,descriptive note,Nederlands
f3585a9c-d527-58d6-8231-fea970a7aab6,tg:lhps:13669,e73_Descriptions,,id.desc,KVS / Sidney Kingsley / Opsporingsbrigade 21 / Gust Maes / Vertaling: Wim Meeuwis / Fernand Millaud / huize lentelust of wie wordt de bruid ? / Nand Buyl / Nederlandse bewerking: Frans Marks,descriptive note,Nederlands
9557ff8e-6c52-5916-9d5a-31a8f206c542,tg:lhps:23112,e73_Descriptions,,id.desc,"Wetenschappelijk onderzoek in Rwanda  
Tervuren  
door het Museum van Tervuren  
Koninklijk Museum voor Midden-Afrika",descriptive note,Nederlands
7655d389-a956-5d46-a4dd-ab38a26c2fdd,tg:lhps:31573,e73_Descriptions,,id.desc,Alle hens gered / Tentoonstelling van het Nederlandse Reddingwezen / Maritiem Museum 'Prins Hendrik',descriptive note,Nederlands
2d5132d5-ab80-56c4-9938-06c4247cd6c3,tg:lhps:7504,e73_Descriptions,,id.desc,Tentoonstellingen Grafiek / Cyclus Jonge Grafiek / Diane Batens / Theater Hotel.,descriptive note,Nederlands
7bfb195f-34c7-5f75-879d-88d416462054,tg:lhps:49645,e73_Descriptions,,id.desc,Verbal Abuse / Repulsives / Capitol Punishment / LWS / Parochiezaal Scherpenheuvel,descriptive note,Nederlands
324a266c-91af-57c6-b618-51e4d97b3aa5,tg:lhps:17545,e73_Descriptions,,id.desc,deSingel / Uitzonderlijke avond / Paolo Bortoluzzi / Alexandre Lagoya,descriptive note,Nederlands
4e5eeab9-5d0b-5ef8-acfb-abc8e426fe75,tg:lhps:3628,e73_Descriptions,,id.desc,"Tentoonstellingen.  
Ryszard Winiarski.  
Gretta Alegre Sarfaty.  
Beyond Surface.  
ICC",descriptive note,Nederlands
1de2e160-ffcb-5a7f-a24e-26527f189c0f,tg:lhps:26734,e73_Descriptions,,id.desc,"Imi Knoebel - Michael Sandle  
Wilhelm-Lehmbruck-Museum",descriptive note,Nederlands
10e8ab92-3235-55fc-83ab-48225a124a81,tg:lhps:2322,e73_Descriptions,,id.desc,100 Jaar / 1 Mei / A.M.V.C.,descriptive note,Nederlands
7c02c45b-578e-5b03-aa64-69b2247e6bbd,tg:lhps:53808,e73_Descriptions,,id.desc,Naessens bariton / De Smet piano / brengen liederen van Kamagurka / een liedrecital op muziek van Johan De Smet / Vooruit,descriptive note,Nederlands
eb035500-a8a1-56aa-8825-0468a8c110a7,tg:lhps:12363,e73_Descriptions,,id.desc,"Open Deur / Koninklijke Academie voor Schone kunsten / Schilderen, Monumentale kunsten, Beeldhouwen, / Keramkiek, Juwelenontwerp,  
Grafische vormgeving, Fotografie, / Grafiek, Mode & toneel kostuumontwerp / Architectuur, Binnenhuis architectuur, Product-Ontwikkeling, / Monumenten & Landschapszorg, Bouwkundig tekenen,  
Stedenbouwkunde & ruimtelijke planning",descriptive note,Nederlands
5c210433-8bfa-5bc4-ad43-4198ff72304a,tg:lhps:11990,e73_Descriptions,,id.desc,"Suite Flamande / De Kleine Komedie / Herman de Coninck, Charles Ducal, Luuk Gruwez, Miriam Van hee, Tom Lanoye, Leonard Nolens, Eddy van Vliet, Hugo Matthysen, Bart Peeters, Twee Wezen, De Nieuwe Snaar / Organisatie: Behoud de Begeerte",descriptive note,Nederlands
1f592a70-2d2f-5553-8381-f921999b9652,tg:lhps:30079,e73_Descriptions,,id.desc,Viva Veldeke / Reis met een dichter / Een boeiend en kunsthistorisch project rond Hendrik Van Veldeke / www.vivaveldeke.eu,descriptive note,Nederlands
5add141a-f4cf-52dc-903a-06ca263c4c37,tg:lhps:60580,e73_Descriptions,,id.desc,"Koninklijke Vlaamsche Opera / Speeljaar 1945-1946 / Beheerder: Aug. L. Baeyens / Khowanstchina, Madame Butterfly - 's Toovenaars Leerknaap, Lohengrin, Traviata, Iphigeneia in Tauris, Carmen, Tosca, Lakmé / K.V.O.",descriptive note,Nederlands
b8f86f80-a452-5fd4-b28d-f4887e95f1d7,tg:lhps:13701,e73_Descriptions,,id.desc,KVS / Andrew Davies / Rose / Adrian Bane / decor en kostuums: Yan Tax,descriptive note,Nederlands
b5f1ff52-38e8-5bad-8c53-6a09d212b2f6,tg:lhps:51699,e73_Descriptions,,id.desc,ARCA / Een leeuw In Vlaanderen / een Coninklijk en ongeBreydeld spel,descriptive note,Nederlands
105ae196-6125-5897-919b-04158ed1d026,tg:lhps:9295,e73_Descriptions,,id.desc,"KNS / Ben Jonson / Volpone / Regie: Edward Deleu / Dinsdag 4 dec. spreekt prof. dr. W. Schrickx over / Ben Jonson, zijn tijd en zijn werk",descriptive note,Nederlands
94fc8192-3dae-5f03-bd87-7dac02de17f0,tg:lhps:3740,e73_Descriptions,,id.desc,KJT / Kuifje en het Geheim van de Zwarte Rotsen / door Geoffrey Case / Nederlands: Robert Snijers / Regie: Marcel de Bie / Decor: J. Maeckelbergh,descriptive note,Nederlands
f18484bc-9b83-5dc0-813b-2500203d267a,tg:lhps:27356,e73_Descriptions,,id.desc,"InK.  
Kunst, die heute entsteht.  
Erste Ausstellung im InK.  
Jannis Kounellis, Sol LeWitt, A.R. Penck, Robert Ryman",descriptive note,Nederlands
e70d33c0-e049-521d-ba78-0a505e6dcb7d,tg:lhps:50393,e73_Descriptions,,id.desc,Red Star Line / Expo / Emoties,descriptive note,Nederlands
f68cd1e8-f4ef-5c90-9613-eb68bc7d7918,tg:lhps:53960,e73_Descriptions,,id.desc,Ekelsbeke (Esquelbecq) - France / Tentoonstelling & Openluchtspel en Volksfeest / in het Middeleeuws Kasteel,descriptive note,Nederlands
2690c03e-5477-53eb-a806-0711923fe97d,tg:lhps:6166,e73_Descriptions,,id.desc,"General-Gouvernement in Belgien / 3. Cyclus. Fünf / grosse Symphonie-Konzerte / des Deutschen Symphonie Orchesters Brüssel / In der Vlämischen Oper, Kunstlei, Antwerpen / 3e Konzert / Solistin: Erna Denera",descriptive note,Nederlands
d2da1bf9-f42d-5464-9b8f-9aec6cf8e008,tg:lhps:48227,e73_Descriptions,,id.desc,Voordrachten in het EHA ! / Plantenbeurs / Week van de energie / Milieu maand,descriptive note,Nederlands
35d8e656-6cf5-58cb-b803-49c0a9d76a28,tg:lhps:30111,e73_Descriptions,,id.desc,"SKaGeN speelt / Deurdedeurdeur / Op basis van de farce ""Noises off"" van Michael Frayn / www.skagen.be",descriptive note,Nederlands
8522d734-f3f9-5bf9-b2d4-6ba831cc452e,tg:lhps:22570,e73_Descriptions,,id.desc,"Malerei '90  
Martin Bartel - Gert Brenner - Jörg Eberhard - Hartmut Neumann - Peter Reuter - A.K. Schulze - Bernhard Sprute - Giso Westing  
Kunsthalle Recklinghausen",descriptive note,Nederlands
cfeb6d22-db60-5bad-a0b9-d6d86fe45270,tg:lhps:40192,e73_Descriptions,,id.desc,"Nederlands Klassiek verbond / Dr. J. Kluyskens over / Justus Lipsius / 
Humanist in de Controverse",descriptive note,Nederlands
67481e6b-470d-5fd9-ade1-9a9284d7431f,tg:lhps:32771,e73_Descriptions,,id.desc,Nederlandsche Gist- en Spiritusfabriek - Delft / Koningsgist / Het Oude Delft / Van Markens Drukkerij Delft,descriptive note,Nederlands
3568fc6d-e665-55c4-a6fa-344291f46661,tg:lhps:20310,e73_Descriptions,,id.desc,"Koninklijk Filharmonisch Orkest van Vlaanderen  
Leif Segerstam  
Hannele Angervo viool  
Bruno Giuranna altviool  
Stanislaw Skrowaczewski",descriptive note,Nederlands
26bfd986-16ea-599c-aacc-594a941852dc,tg:lhps:62288,e73_Descriptions,,id.desc,"Het Schrijversgevang / Lotte Lola Vermeer, Lisanne Van Aert en Roel Pronk schrijven / K.A.K., Il Brigata & de Theatertroep spelen / www.monty.be / Monty",descriptive note,Nederlands
6e2ff944-0fde-56e6-a21b-f03ac949f967,tg:lhps:4706,e73_Descriptions,,id.desc,KNS / William Shakespeare / Driekoningenavond of wat u maar wilt / Regie: Martin van Zundert / Nederlands: Dolf Verspoor / Decor: John Bogaerts / Muziek: François Glorieux,descriptive note,Nederlands
f81eeef2-ba47-5a9e-9744-109df1b67c05,tg:lhps:58026,e73_Descriptions,,id.desc,"Jazz Lab Series / Ten - Tamarre / Félix Simtaine, Michel Herr, Gustavo Bergalli, Alexandre Plumacker, Phil Abrahma, Ben Sluijs, Fabrice Alleman, Marcus Barteldt, Jean-Louis Rassinfosse en Michel Seba / CC Casino, Limelight, Foyer De Spiegel, De Werf, CC De Kimpel, CC De Meent, CC 't Getouw, Rataplan & KC NoNa",descriptive note,Nederlands
a17e3988-d5e6-51fa-929b-363d2c4571c3,tg:lhps:14747,e73_Descriptions,,id.desc,Jan de Roek / Nagelaten werk / Pink Editions & Productions,descriptive note,Nederlands
a7d4d627-5136-5cdf-bbc6-40b4115960b2,tg:lhps:54926,e73_Descriptions,,id.desc,"Heilige koeien / van Oliver Czeslik / regie Sabine Reifer / decor Marc Cnops / kostuums Marnik Baert / videotechniek Chris Vanneste / met Erik Burke, Ann Saelens en Albert van Tichelen / Arca",descriptive note,Nederlands
590d2bc4-2ec2-513b-bca9-b6400bcf1132,tg:lhps:25536,e73_Descriptions,,id.desc,"Het leven in de 18de eeuw  
Tentoonstelling ingericht door de  
KMKG in samenwerking met de Syrische Ambassade",descriptive note,Nederlands
cdfcc38c-908f-55b6-945c-9d393386d5bd,tg:lhps:1120,e73_Descriptions,,id.desc,"Retrospectieve Jan Cobbaert.  
Brabo Hall.  
BBL.",descriptive note,Nederlands
e21f67c5-e212-56c3-9754-d1e36be0b56c,tg:lhps:41498,e73_Descriptions,,id.desc,"Refereynen / In 't vroede, in 't zotte en in 't amoureuze / Koninklijke Academie voor Nederlandse Taal- en Letterkunde",descriptive note,Nederlands
93aa9c74-14c2-5beb-b9a7-c196cb5501e3,tg:lhps:11161,e73_Descriptions,,id.desc,"Antwerpsch Folklore Klein-Tooneel der Van Campen's / Stoofstraat 14 / 
Als een tot heden ongezien feit in de Geschiedenis der Antwerpsche Poesjespelen [...] / Tevens Huldigen we den Heer Jan de Schuijter - Folkorist-Letterkundige - met het gedicht Poesje-Folklore / [...]",descriptive note,Nederlands
a563ef70-c13e-5a68-bd99-b4d0ac33b32f,tg:lhps:30888,e73_Descriptions,,id.desc,Tentoonstelling / Stadsschouwburg zonder titel / Antwerpen,descriptive note,Nederlands
3556b458-10f6-581b-8cfe-c4a7eedc5ffb,tg:lhps:3638,e73_Descriptions,,id.desc,"R.Ivens  
Museum Mevr.Jules Dhondt-Dhaenens.",descriptive note,Nederlands
4899d2bc-d38c-52cc-983e-118ec6289a38,tg:lhps:13679,e73_Descriptions,,id.desc,"KNS - Productie KVS / Peter Nichols / Passies / regie: Mike Ockrent / 
decor: Patrick Robertson / Nederlands: Marc van Wesemael",descriptive note,Nederlands
5672af65-ba72-55ba-86db-71906f55748b,tg:lhps:43380,e73_Descriptions,,id.desc,"Het gewicht van de wereld  
Het is toch niet denkbaar dat iemand dit alles verzint  
Literair feest  
10 jaar atlas  
Cultureel Centrum De Kern",descriptive note,Nederlands
982601b3-5bed-583b-b0db-fbf0e8c153c0,tg:lhps:40973,e73_Descriptions,,id.desc,"Kasteel van Laarne / Galabal van de rechten / 50 jarig bestaan V.R.G. / 
Vlaams Rechtsgenootschap / Orkest: André Brasseur en Discobar",descriptive note,Nederlands
dba8788f-76d3-5e58-aed7-3c3485f9f38f,tg:lhps:7514,e73_Descriptions,,id.desc,Tentoonstellingen Grafiek / Grafiek / Albert Moelker / Gerrit Westerveld / Galerij Blanco.,descriptive note,Nederlands
e249fbc3-3517-5447-8d68-15fa39033f10,tg:lhps:49655,e73_Descriptions,,id.desc,Atoomfuif / 2e kerstdag / Scoundrels / Ear Damage / B.G.K. / Massacubadset / Bart Droog / De Buze,descriptive note,Nederlands
514d0f6f-588b-5fcd-8b29-79da68ab5eea,tg:lhps:23102,e73_Descriptions,,id.desc,"Museum Tervuren  
Nico Willemsens  
Akwarellen en tekeningen",descriptive note,Nederlands
04b8e667-6fb7-5beb-a92a-0be64af07152,tg:lhps:12373,e73_Descriptions,,id.desc,"Eeuwfeest 1885-1985 / Nationaal Hoger Instituut voor Schone Kunsten / 
Antwerpen",descriptive note,Nederlands
5b9d33f7-5531-50c1-bb73-009a362238db,tg:lhps:11980,e73_Descriptions,,id.desc,Humo presenteert / Saint-Amour / Een literair programma rond liefde en begeerte,descriptive note,Nederlands
077b0aeb-9f99-5a7c-bfd6-d9c46431e394,tg:lhps:21,e73_Descriptions,,id.desc,Ernest Albert. / C.A.W.,descriptive note,Nederlands
e956f71c-8471-5c3f-a374-9dc771bf7b82,tg:lhps:53818,e73_Descriptions,,id.desc,Logos / Likalo panafrikaanse muziek,descriptive note,Nederlands
bb6a0692-9bbd-50a5-8992-268571b67f5d,tg:lhps:60590,e73_Descriptions,,id.desc,"Koninklijke Vlaamsche Opera / Speeljaar 1936-1937 / Bestuur: J. Sterkens / Prins Igor, De Meesterzangers van Nurenberg, Carmen, Frederika / K.V.O.",descriptive note,Nederlands
c951f664-52ca-556d-b000-8ade0f8e2b9c,tg:lhps:22408,e73_Descriptions,,id.desc,"Cultureel Contact Ronse  
Concert  
Belgisch Kamerorkest  
Georges Maes  
Marcella Crudeli",descriptive note,Nederlands
d16d1dcc-f4cf-5a2d-8bfb-645f410c3ed4,tg:lhps:30069,e73_Descriptions,,id.desc,Leo Copers / (Middelheimmuseum),descriptive note,Nederlands
5e8f6551-133d-5525-a08a-d328285fc61f,tg:lhps:2332,e73_Descriptions,,id.desc,Fakkelteater / De Handen van Eurydike / Pedro Bloch / Regie: Geert Lunskens,descriptive note,Nederlands
6823e084-acdb-540b-97f7-a62f27a8d27e,tg:lhps:26724,e73_Descriptions,,id.desc,OVV / Nabucco / Giuseppe Verdi / libretto: Temistocle Solera / Muzikale leiding: Arthur Fagen / Regie: Vaclav Kaslik / Choreografie: André Leclair,descriptive note,Nederlands
520fbe6b-8220-5c32-b40f-4fcc8d536169,tg:lhps:34345,e73_Descriptions,,id.desc,3de Tentoonstelling / Monumentale en Dekoratieve Kunst / van de Scalden / Museum Venusstr. / van 25 maart tot 8 april!,descriptive note,Nederlands
6a4d06b2-9680-512c-a899-77cb21999dab,tg:lhps:47935,e73_Descriptions,,id.desc,het Museum voor Schone Kunsten Gent verhuist / Grand tour,descriptive note,Nederlands
f828da18-5c10-551b-a0c9-08cf211c45f9,tg:lhps:24144,e73_Descriptions,,id.desc,"Beelden in Blaricum  
[Ontwerp: J. Walter Thompsom]",descriptive note,Nederlands
56fbfe3a-2e82-5f05-b4b3-cfe1a36fc75c,tg:lhps:36525,e73_Descriptions,,id.desc,"Cie Intle des Wagons-Lits et des Grands Express Européens / Sud-Express / Londres-Paris-Madrid-Lisbonne / Imp. Artistique P. Chapellier, 12 Bd. Magenta, Paris (Simili Peinture)",descriptive note,Nederlands
e3ec81fa-72c9-5e24-9705-7ef2f45959e0,tg:lhps:10513,e73_Descriptions,,id.desc,"Mallemunt '77  
Een gratis internationaal muziekfestival in het hart van Brussel",descriptive note,Nederlands
985e68e6-980f-533f-bea2-ad5ac9519aae,tg:lhps:20268,e73_Descriptions,,id.desc,"Koninklijk Filharmonisch Orkest van Vlaanderen / Jan Krenz / Luk Nielandt, hobo / Jacek Kasprzyk / Christian Altenburger, viool",descriptive note,Nederlands
2929ab0b-d89c-57e4-821e-6f889c185de4,tg:lhps:32609,e73_Descriptions,,id.desc,Salon des Cent / 23me Exposition d'Ensemble / 31 rue Bonaparte / 1896 / aout-septembre 1896,descriptive note,Nederlands
076737bc-0b2c-5d13-9553-1fb54fc6d6d4,tg:lhps:61903,e73_Descriptions,,id.desc,Het voorlaatste van de grote Hollandse oorlogsscheepsmodellen / Geschiedenis en restauratie / Bijlokemuseum,descriptive note,Nederlands
a1dd2c30-a99c-58c5-b2e9-4be096ad49ce,tg:lhps:28844,e73_Descriptions,,id.desc,De Toneelkring De Valk / Blijspel in drie bedrijven van Paul / VaMorckhoven / Het Buitenkansje,descriptive note,Nederlands
fa41039a-1b93-51d6-9d86-c937f76f51b9,tg:lhps:11019,e73_Descriptions,,id.desc,KJT / Strawberry Fields / Stephen Poliakoff / Regie: Robert Sian / Ned.: Johan de Paepe / Decor: Rony Bertels,descriptive note,Nederlands
f203c31d-02d5-522e-b553-a6d2c1db80a4,tg:lhps:21762,e73_Descriptions,,id.desc,"Jeugd Opera  
Carloff  
""Operacomponisten der 20e eeuw""  
door Kamiel Cooremans",descriptive note,Nederlands
52edf173-8626-5569-bb21-06273fb46adb,tg:lhps:5374,e73_Descriptions,,id.desc,"International Order of Good-Templars.  
Tegen het Groot Kwaad.  
Carnaval is weer daar...  
Alkool is uw grootste vijand.",descriptive note,Nederlands
10f880f1-f426-5777-9234-141c1c024d59,tg:lhps:6987,e73_Descriptions,,id.desc,Retrospectieve Lode Sebregts. / St.-Augustinuskerk.,descriptive note,Nederlands
ad576da0-6984-50a2-a3dd-b453150e11f5,tg:lhps:59454,e73_Descriptions,,id.desc,IIIe Internationaal Pianofestival Frederyk Chopin / Internationaal Congrescentrum ICC & Centrum voor Kunst en Kultuur,descriptive note,Nederlands
c30bb562-fc19-5971-a325-4fae13d5b24f,tg:lhps:588,e73_Descriptions,,id.desc,[Plan van Antwerpen met rode aanduiding van kloosters en kerken],descriptive note,Nederlands
6fd673fc-f697-5282-8361-06d668394fa2,tg:lhps:1058,e73_Descriptions,,id.desc,"Stemt Nationaal - Stemt C.V.P.  
[Karikatuur: Huysmans en andere politieke figuur bedreigd door sikkel en hamer van het kommunisme].",descriptive note,Nederlands
1f71b191-1b19-506a-ae48-2d95d5bae368,tg:lhps:32134,e73_Descriptions,,id.desc,Boston Park Guide / Including Municipal and Metropolitan Systems / With maps and illustrations / Price 25 cents / By Sylvester Baxter,descriptive note,Nederlands
