ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
f828da18-5c10-551b-a0c9-08cf211c45f9,tg:lhps:24144,e73_AnnotationsImmaterial,1,note.lhalg,"<p>druk: Multiscreen, Amsterdam</p>
","<p>druk: Multiscreen, Amsterdam</p>
",Nederlands,remarks
56fbfe3a-2e82-5f05-b4b3-cfe1a36fc75c,tg:lhps:36525,e73_AnnotationsImmaterial,1,note.lhalg,"<p>kleurenlithografie; gesign. l.m. &quot;R. de Ochoa</p>
","<p>kleurenlithografie; gesign. l.m. &quot;R. de Ochoa</p>
",Nederlands,remarks
e3ec81fa-72c9-5e24-9705-7ef2f45959e0,tg:lhps:10513,e73_AnnotationsImmaterial,1,note.lhalg,"<p>gesign. GAL, naar Roy Lichtenstein</p>
","<p>gesign. GAL, naar Roy Lichtenstein</p>
",Nederlands,remarks
2929ab0b-d89c-57e4-821e-6f889c185de4,tg:lhps:32609,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Aankondiging voor de 23ste tentoonstelling van het Salon des Cent te Parijs</p>
<p>Kleurenlithografie: vermiljoen, zeemkleur, turksblauw, zwartbruin; monogram<br />
m.r. &quot;PB&quot;, toegeschreven aan Pierre Bonnard; drukkersteken l.o. &quot;Imp. Chaix&quot;</p>
<p>pub: <em>Das frühe Plakat</em>, II, p. 24, nr. 79; <em>Affiches Belle Epoque</em>, I, cat. 51; <em>Affiches Belle Epoque</em>, II, cat. 117</p>
","<p>Aankondiging voor de 23ste tentoonstelling van het Salon des Cent te Parijs</p>
<p>Kleurenlithografie: vermiljoen, zeemkleur, turksblauw, zwartbruin; monogram<br />
m.r. &quot;PB&quot;, toegeschreven aan Pierre Bonnard; drukkersteken l.o. &quot;Imp. Chaix&quot;</p>
<p>pub: <em>Das frühe Plakat</em>, II, p. 24, nr. 79; <em>Affiches Belle Epoque</em>, I, cat. 51; <em>Affiches Belle Epoque</em>, II, cat. 117</p>
",Nederlands,remarks
6fd673fc-f697-5282-8361-06d668394fa2,tg:lhps:1058,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Oude nummering Volkskunde: 93.21.111</p>
","<p>Oude nummering Volkskunde: 93.21.111</p>
",Nederlands,remarks
1f71b191-1b19-506a-ae48-2d95d5bae368,tg:lhps:32134,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Reclame voor de uitgave van een gids voor Boston Park, door Sylvester Baxter</p>
<p>Kleurenlitho: geelgroen, violetgrijs, sepia, zwart op gemskleurig papier;<br />
gesign. l.o. &quot;Chas H. Woodbury&quot;</p>
<p>pub: Das frühe Plakat, I, p. 130, nr. 500</p>
","<p>Reclame voor de uitgave van een gids voor Boston Park, door Sylvester Baxter</p>
<p>Kleurenlitho: geelgroen, violetgrijs, sepia, zwart op gemskleurig papier;<br />
gesign. l.o. &quot;Chas H. Woodbury&quot;</p>
<p>pub: Das frühe Plakat, I, p. 130, nr. 500</p>
",Nederlands,remarks
15eacc2d-b444-55a0-8293-b406bc8e14d8,tg:lhps:5449,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Niet gesign., toegeschreven aan Leo Marfurt</p>
<p>pub: K. Scheerlinck en R. Lucas, <em>Antwerpen lonkt...</em>, cat. 15, p. 30</p>
","<p>Niet gesign., toegeschreven aan Leo Marfurt</p>
<p>pub: K. Scheerlinck en R. Lucas, <em>Antwerpen lonkt...</em>, cat. 15, p. 30</p>
",Nederlands,remarks
d23d18d1-70e6-5445-9fe1-515094381433,tg:lhps:11724,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Is opgemaakt op twee affiches van de Gentsch Studenten Corps. Lustrum...Inschrijvingsnummers 200382/446-447</p>
","<p>Is opgemaakt op twee affiches van de Gentsch Studenten Corps. Lustrum...Inschrijvingsnummers 200382/446-447</p>
",Nederlands,remarks
ffddd1c0-b792-570a-8f87-d680988cba40,tg:lhps:47791,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Ontwerp</strong></p>
","<p><strong>Ontwerp</strong></p>
",Nederlands,remarks
af2cd512-7705-5244-a039-f6806f99ddc2,tg:lhps:34478,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; gesign. l.o. &quot;PAL</p>
","<p>Kleurenlithografie; gesign. l.o. &quot;PAL</p>
",Nederlands,remarks
095f1303-ac5a-543b-be64-c3a893e2f5cb,tg:lhps:6723,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Ontwerp</strong></p>
<p>pub.: K. Scheerlinck en R. Lucas, <em>Antwerpen geplakt</em>, AMVC, 1993, cat. 86A, p. 197, ill.</p>
","<p><strong>Ontwerp</strong></p>
<p>pub.: K. Scheerlinck en R. Lucas, <em>Antwerpen geplakt</em>, AMVC, 1993, cat. 86A, p. 197, ill.</p>
",Nederlands,remarks
163153dd-2826-5925-8085-bbc430f589a7,tg:lhps:22335,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Ontwerp: Gerard Wernars</p>
","<p>Ontwerp: Gerard Wernars</p>
",Nederlands,remarks
24ab0681-eb65-595b-8786-2f5a0925512c,tg:lhps:24701,e73_AnnotationsImmaterial,1,note.lhalg,"<p>druk: Cramer, Greven</p>
","<p>druk: Cramer, Greven</p>
",Nederlands,remarks
4edbb5c2-e467-5c0d-8836-90ee286db395,tg:lhps:33546,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Reclame voor gaslampen van het merk &quot;Bec Auer&quot;</p>
<p>Kleurenlithografie; monogram en datum r.o. &quot;EMN 95&quot;</p>
<p>pub: <em>Das frühe Plakat</em>, II, p. 176, nr. 614; <em>Affiches Belle Epoque</em>, I, cat. 118</p>
","<p>Reclame voor gaslampen van het merk &quot;Bec Auer&quot;</p>
<p>Kleurenlithografie; monogram en datum r.o. &quot;EMN 95&quot;</p>
<p>pub: <em>Das frühe Plakat</em>, II, p. 176, nr. 614; <em>Affiches Belle Epoque</em>, I, cat. 118</p>
",Nederlands,remarks
a7d84f55-7098-581b-b91d-05f563d5a2fb,tg:lhps:29292,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Oude nummering Volkskunde: 93.21.99</p>
<p>druk: H. Dirks, Antwerpen</p>
","<p>Oude nummering Volkskunde: 93.21.99</p>
<p>druk: H. Dirks, Antwerpen</p>
",Nederlands,remarks
aa234421-d095-5503-8077-c0dd5a1d0924,tg:lhps:34500,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; ongeïdentificeerd monogram r.m. &quot;JF&quot;(?)</p>
","<p>Kleurenlithografie; ongeïdentificeerd monogram r.m. &quot;JF&quot;(?)</p>
",Nederlands,remarks
ce413a4b-cde3-5463-adc3-e2d7e92d00a5,tg:lhps:47781,e73_AnnotationsImmaterial,1,note.lhalg,"<p><strong>Ontwerp</strong></p>
","<p><strong>Ontwerp</strong></p>
",Nederlands,remarks
c94bd4e3-7b1b-5ffd-9a8f-5db8e73d6d3e,tg:lhps:22325,e73_AnnotationsImmaterial,1,note.lhalg,"<p>druk: Mourlot</p>
","<p>druk: Mourlot</p>
",Nederlands,remarks
8b7648d3-16f0-5fd9-922e-de649307caa0,tg:lhps:34468,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; gesign. r.o. &quot;Eugène Le Mouël</p>
","<p>Kleurenlithografie; gesign. r.o. &quot;Eugène Le Mouël</p>
",Nederlands,remarks
5e4da48f-2405-5b38-b996-511ab236f4ec,tg:lhps:4153,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Na de Bevrijding kwam het Nationaal Toneel tot stand, onder impuls van Herman Teirlinck. De eerste voorstelling van Eind Goed, Al Goed, opgevoerd op 30 maart 1946 is in de geschiedenis van de KNS een belangrijke datum.</p>
<p>pub: <em>Zuurvrij</em>, nr. 6, p. 49</p>
","<p>Na de Bevrijding kwam het Nationaal Toneel tot stand, onder impuls van Herman Teirlinck. De eerste voorstelling van Eind Goed, Al Goed, opgevoerd op 30 maart 1946 is in de geschiedenis van de KNS een belangrijke datum.</p>
<p>pub: <em>Zuurvrij</em>, nr. 6, p. 49</p>
",Nederlands,remarks
f466b5bd-d555-5a3c-800a-c26eaa76314f,tg:lhps:32124,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Aankondiging voor het satirische tijdschrift &quot;Le Charivari&quot;</p>
<p>Kleurenlitho: citroengeel en ultramarijn; gesign. r.o. &quot;C.A. Houbrac</p>
","<p>Aankondiging voor het satirische tijdschrift &quot;Le Charivari&quot;</p>
<p>Kleurenlitho: citroengeel en ultramarijn; gesign. r.o. &quot;C.A. Houbrac</p>
",Nederlands,remarks
d5726c39-cee8-5c78-bafe-3a85df9b58fe,tg:lhps:5459,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Opgekleefde prent</p>
","<p>Opgekleefde prent</p>
",Nederlands,remarks
26e9da1f-3933-5289-ba6d-066e39249e27,tg:lhps:8853,e73_AnnotationsImmaterial,1,note.lhalg,"<p>aff. ontworpen door de leerlingen van het KASKA, onder leiding van hun leraar Franck Mortelmans</p>
","<p>aff. ontworpen door de leerlingen van het KASKA, onder leiding van hun leraar Franck Mortelmans</p>
",Nederlands,remarks
167d0715-cc50-586a-854b-4f4ac30f3d7b,tg:lhps:29282,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Oude nummering Volkskunde: 64.40.92</p>
","<p>Oude nummering Volkskunde: 64.40.92</p>
",Nederlands,remarks
52d716f8-5e76-50ca-b31c-77dd869f3a79,tg:lhps:34510,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Avant la lettre</p>
<p>kleurenlithografie; gesign. en gedat l.o. &quot;Alfr. van Neste 98&quot;<br />
pub: K. Scheerlinck, <em>Papieren Herauten</em>, p. 166, cat. 156<br />
Affiche in 6 stukken</p>
","<p>Avant la lettre</p>
<p>kleurenlithografie; gesign. en gedat l.o. &quot;Alfr. van Neste 98&quot;<br />
pub: K. Scheerlinck, <em>Papieren Herauten</em>, p. 166, cat. 156<br />
Affiche in 6 stukken</p>
",Nederlands,remarks
b7996398-24d6-5b22-8343-0d99c075f071,tg:lhps:45900,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Illustratie: Thé Tjong-Khing</p>
","<p>Illustratie: Thé Tjong-Khing</p>
",Nederlands,remarks
656a13a1-2cbd-5abf-8f22-30a2b224acec,tg:lhps:59201,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Schilderij: Roger Raveel, Hugo Claus, 1950, collectie familie Wellens</p>
","<p>Schilderij: Roger Raveel, Hugo Claus, 1950, collectie familie Wellens</p>
",Nederlands,remarks
b0c93740-99b1-5e02-bce6-75721faf451c,tg:lhps:33556,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; tekening naar een houtsnede van Ischiyusai Kuniyoshi</p>
<p>pub: <em>Das frühe Plakat</em>, II, p. 262, nr. 912 (variant)</p>
","<p>Kleurenlithografie; tekening naar een houtsnede van Ischiyusai Kuniyoshi</p>
<p>pub: <em>Das frühe Plakat</em>, II, p. 262, nr. 912 (variant)</p>
",Nederlands,remarks
98f6b398-c7ca-5a0c-892a-1560ba25243d,tg:lhps:2769,e73_AnnotationsImmaterial,1,note.lhalg,"<p>tekst op achterzijde</p>
","<p>tekst op achterzijde</p>
",Nederlands,remarks
69b1e083-b9f2-5754-acf6-86a056b1dd66,tg:lhps:30432,e73_AnnotationsImmaterial,1,note.lhalg,"<p>oude nummering: E 41439</p>
<p>fotografie: Piet Rook</p>
","<p>oude nummering: E 41439</p>
<p>fotografie: Piet Rook</p>
",Nederlands,remarks
46a9b130-7a79-5933-a002-3f3bc3427ddc,tg:lhps:31138,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Oude nummering: E 37352</p>
","<p>Oude nummering: E 37352</p>
",Nederlands,remarks
678aeab8-36dd-5d25-8e6d-c104e96d6793,tg:lhps:27675,e73_AnnotationsImmaterial,1,note.lhalg,"<p>sté Mondiale d'Imp.</p>
","<p>sté Mondiale d'Imp.</p>
",Nederlands,remarks
44074dfa-d275-53da-bec8-e09300cec2a8,tg:lhps:35214,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Twee exempl.</p>
","<p>Twee exempl.</p>
",Nederlands,remarks
56395b34-9943-5b8f-90b3-8c59a5f4f58f,tg:lhps:33758,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; niet gesign.</p>
<p>pub: <em>Affiches op het oorlogspad; 1917-1918, twee jaar Amerikaanse<br />
oorlogsaffiches</em>, p. 60, cat. 10</p>
","<p>Kleurenlithografie; niet gesign.</p>
<p>pub: <em>Affiches op het oorlogspad; 1917-1918, twee jaar Amerikaanse<br />
oorlogsaffiches</em>, p. 60, cat. 10</p>
",Nederlands,remarks
3bac87fe-d8fd-5e60-b8c2-5095bec27eb3,tg:lhps:29915,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Oude nummering Volkskunde: 93.21.263</p>
","<p>Oude nummering Volkskunde: 93.21.263</p>
",Nederlands,remarks
602b2613-15ad-57f7-95db-6835ee0fea4a,tg:lhps:17897,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Met bijhorend video-project 'TVC II'.</p>
","<p>Met bijhorend video-project 'TVC II'.</p>
",Nederlands,remarks
60516348-4b61-5848-91e0-23e0459aa144,tg:lhps:46085,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Drawing by Wouter Vanhaelemeesch</p>
","<p>Drawing by Wouter Vanhaelemeesch</p>
",Nederlands,remarks
054b2566-2020-570c-8f46-7c18c29f4d5e,tg:lhps:17076,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Deze affiche liet bij verschijnen niemand onberoerd. Het beeld van een man die met opgeheven arm achter een lessenaar staat, lijkt op het eerste gezicht immers genomen tijdens een bijeenkomst van uiterst rechts. In werkelijkheid gaat het om een foto uit een productie die tijdens de tiendaagse te zien was: de vuurwerkopera &quot;Babel&quot;. De man op het affiche is de dirigent.</p>
","<p>Deze affiche liet bij verschijnen niemand onberoerd. Het beeld van een man die met opgeheven arm achter een lessenaar staat, lijkt op het eerste gezicht immers genomen tijdens een bijeenkomst van uiterst rechts. In werkelijkheid gaat het om een foto uit een productie die tijdens de tiendaagse te zien was: de vuurwerkopera &quot;Babel&quot;. De man op het affiche is de dirigent.</p>
",Nederlands,remarks
8d81cd99-01d5-5284-a35d-3eb4c68ae4dc,tg:lhps:52831,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Design: Hans Bockting</p>
","<p>Design: Hans Bockting</p>
",Nederlands,remarks
35fa3535-a075-5034-ac56-3b107dd8b88d,tg:lhps:49376,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Behoort tot een set van 3 promotie-affiches die door de VVV-Antwerpen werd uitgegeven in samenwerking met de uitgeverij/drukkerij Lamandart uit Ruiselede (oplage: 3.000 ex.)</p>
","<p>Behoort tot een set van 3 promotie-affiches die door de VVV-Antwerpen werd uitgegeven in samenwerking met de uitgeverij/drukkerij Lamandart uit Ruiselede (oplage: 3.000 ex.)</p>
",Nederlands,remarks
39ae8df0-862f-5930-9f29-a0c2a54c5417,tg:lhps:33620,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; gesign. r.o. &quot;L. Cappiello&quot;</p>
<p>pub: Jack Rennert, <em>Cappiello - The Posters of Leonetto Cappiello</em>, p. 47</p>
","<p>Kleurenlithografie; gesign. r.o. &quot;L. Cappiello&quot;</p>
<p>pub: Jack Rennert, <em>Cappiello - The Posters of Leonetto Cappiello</em>, p. 47</p>
",Nederlands,remarks
9acab69d-3f4b-5688-a2ce-6da987f65e78,tg:lhps:59177,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Binnenhuisarchitectuur en meubelontwerp: Hedwig Vandenbunder</p>
","<p>Binnenhuisarchitectuur en meubelontwerp: Hedwig Vandenbunder</p>
",Nederlands,remarks
f8521ecd-49bf-516f-9b9f-1cbf7cb5794b,tg:lhps:55877,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Ontwerp: Katrien Vanhuele, Kasteel d'Aertrycke</p>
","<p>Ontwerp: Katrien Vanhuele, Kasteel d'Aertrycke</p>
",Nederlands,remarks
0abed51c-7fcb-5518-b851-8657486ee02d,tg:lhps:56284,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Foto Bart Van Leuven - Grafische vormgeving Inge Van Damme</p>
","<p>Foto Bart Van Leuven - Grafische vormgeving Inge Van Damme</p>
",Nederlands,remarks
6cddbeec-4f26-515f-a2fd-adb8ffdec3f2,tg:lhps:33748,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlitografie; gesign. m.o. &quot;Stern&quot;</p>
<p>pub: <em>Affiches op het oorlogspad; 1917-1918, twee jaar Amerikaanse<br />
oorlogsaffiches</em>, p. 64, cat. 17</p>
","<p>Kleurenlitografie; gesign. m.o. &quot;Stern&quot;</p>
<p>pub: <em>Affiches op het oorlogspad; 1917-1918, twee jaar Amerikaanse<br />
oorlogsaffiches</em>, p. 64, cat. 17</p>
",Nederlands,remarks
d32943f6-7618-52ee-af12-e8e00fc95aea,tg:lhps:46874,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Tekening: Kristel Willockx</p>
","<p>Tekening: Kristel Willockx</p>
",Nederlands,remarks
59956217-718c-5bbf-b99e-1c4f36086ca5,tg:lhps:1413,e73_AnnotationsImmaterial,1,note.lhalg,"<p>prent: Kerels van Vlaanderen, naar Ed. Dujardin</p>
<p>pub.: K. Scheerlinck, <em>Papieren Herauten</em>, Antwerpen, 1991, cat.135, p. 149, ill. (Fr. versie)</p>
","<p>prent: Kerels van Vlaanderen, naar Ed. Dujardin</p>
<p>pub.: K. Scheerlinck, <em>Papieren Herauten</em>, Antwerpen, 1991, cat.135, p. 149, ill. (Fr. versie)</p>
",Nederlands,remarks
98a58be8-b292-5e80-be2b-492be6b1ad5c,tg:lhps:32242,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Aankondiging voor het tijdschrift &quot;Das Narrenschiff&quot;</p>
<p>Kleurenlitho: oranje, violet, zwart; gesign. l.o. &quot;Feininger</p>
","<p>Aankondiging voor het tijdschrift &quot;Das Narrenschiff&quot;</p>
<p>Kleurenlitho: oranje, violet, zwart; gesign. l.o. &quot;Feininger</p>
",Nederlands,remarks
d63abb2c-0991-57df-9073-cc61feb95a80,tg:lhps:28596,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Oude nummering: 61.43.41</p>
","<p>Oude nummering: 61.43.41</p>
",Nederlands,remarks
3fc5dea4-1d41-5d88-ac74-d1695d2b996e,tg:lhps:35204,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Twee exempl.</p>
","<p>Twee exempl.</p>
",Nederlands,remarks
981d0ac7-5d09-5b7e-a2fe-84ce9dca3862,tg:lhps:27665,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Vormgeving: Bres. Design, Amersfoort</p>
<p>Druk: N.S.I. Amersfoort</p>
","<p>Vormgeving: Bres. Design, Amersfoort</p>
<p>Druk: N.S.I. Amersfoort</p>
",Nederlands,remarks
53053c15-fede-5c27-b355-13178b6a6f7f,tg:lhps:31128,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Oude nummering NSM: E 41960</p>
","<p>Oude nummering NSM: E 41960</p>
",Nederlands,remarks
c4f7a050-8f91-5ada-81ec-7970561da8fa,tg:lhps:33630,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; gesign. r.o. &quot;PAL&quot;; drukker Caby &amp; Chardin, Parijs</p>
","<p>Kleurenlithografie; gesign. r.o. &quot;PAL&quot;; drukker Caby &amp; Chardin, Parijs</p>
",Nederlands,remarks
b696bffe-dc11-5cf0-a8d5-77d198a29292,tg:lhps:33894,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; gesign. en gedat r.o. &quot;Privat Livemont 1897 Bruxelles</p>
","<p>Kleurenlithografie; gesign. en gedat r.o. &quot;Privat Livemont 1897 Bruxelles</p>
",Nederlands,remarks
5156d46b-154c-508d-80b7-c99bb0a14cd1,tg:lhps:35441,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Twee exempl.</p>
","<p>Twee exempl.</p>
",Nederlands,remarks
2213ab98-1a47-5b27-9a6f-4286e159339d,tg:lhps:32407,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Aankondiging voor &quot;The Sunday Journal&quot;</p>
<p>Kleurenlitho: vermiljoen, chroomgeel, lichtblauw, roodbruin, grijsbruin (in<br />
gradaties); niet gesign., toegeschreven aan Edward Kemble</p>
","<p>Aankondiging voor &quot;The Sunday Journal&quot;</p>
<p>Kleurenlitho: vermiljoen, chroomgeel, lichtblauw, roodbruin, grijsbruin (in<br />
gradaties); niet gesign., toegeschreven aan Edward Kemble</p>
",Nederlands,remarks
c7410f0c-0c71-5637-885d-c440e2323138,tg:lhps:57842,e73_AnnotationsImmaterial,1,note.lhalg,"<p>ets. Hermant</p>
","<p>ets. Hermant</p>
",Nederlands,remarks
748c5e01-a9bf-5897-a635-110f49011617,tg:lhps:8591,e73_AnnotationsImmaterial,1,note.lhalg,"<p>pub.: K. Scheerlinck, <em>Alfred Ost 1884-1945 Affiches/Posters Oeuvrecatalogus</em>,<br />
Pandora, 1997, p. 123, cat. I,75, ill.</p>
","<p>pub.: K. Scheerlinck, <em>Alfred Ost 1884-1945 Affiches/Posters Oeuvrecatalogus</em>,<br />
Pandora, 1997, p. 123, cat. I,75, ill.</p>
",Nederlands,remarks
00ddf55c-6121-522a-8fe3-16569e2d0d55,tg:lhps:31615,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Oude nummering NSM: E 41883</p>
","<p>Oude nummering NSM: E 41883</p>
",Nederlands,remarks
22d55808-f4e7-57f8-aa63-aad0ee8f3374,tg:lhps:33075,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; monogram l.o. &quot;ADW&quot;, toegeschreven aan Anna de Weert</p>
","<p>Kleurenlithografie; monogram l.o. &quot;ADW&quot;, toegeschreven aan Anna de Weert</p>
",Nederlands,remarks
ad446914-ebb2-564b-aea9-399d9a1af476,tg:lhps:62086,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Franse versie</p>
","<p>Franse versie</p>
",Nederlands,remarks
e980749a-b841-54b1-bb88-2495a02cb97c,tg:lhps:36653,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; gesign. r.o. &quot;J. Chéret&quot;</p>
<p>Affiche in 2 delen</p>
","<p>Kleurenlithografie; gesign. r.o. &quot;J. Chéret&quot;</p>
<p>Affiche in 2 delen</p>
",Nederlands,remarks
1201ed34-4f7d-5bf8-af83-d1e0ecb0b7ec,tg:lhps:32417,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Aankondiging van het tijdschrift &quot;The Pocket Magazine&quot;</p>
<p>Kleurenlitho: rood, olijfgroen; monogram l.o. &quot;LJR&quot;, toegeschreven aan Louis<br />
John Rhead</p>
<p>pub: Das frühe Plakat, I, p. 120, nr 465</p>
","<p>Aankondiging van het tijdschrift &quot;The Pocket Magazine&quot;</p>
<p>Kleurenlitho: rood, olijfgroen; monogram l.o. &quot;LJR&quot;, toegeschreven aan Louis<br />
John Rhead</p>
<p>pub: Das frühe Plakat, I, p. 120, nr 465</p>
",Nederlands,remarks
8ba79f6c-68dc-55e9-a36b-d93a1ba8b97e,tg:lhps:33884,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleurenlithografie; gesign. &quot;J. Sacré</p>
","<p>Kleurenlithografie; gesign. &quot;J. Sacré</p>
",Nederlands,remarks
