ResourceID,brocade.id,card,order,source_field,source_code,Document status
3399a510-7c4a-5c79-b4d9-ec93501a935b,tg:lhbr:264065_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
d698802c-33c0-5522-aab4-6b2a0710ca11,tg:lhbr:261643_#1,e22_DocumentStatus,1,kenmerken.lhtypebr,brem,printouts
5a3cd34a-7f2d-5339-944c-e69785a1d30a,tg:lhbr:86719_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
44fecc8a-d88e-5011-80ea-728bd442cd78,tg:lhbr:184962_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d01609e6-6a6d-5645-b30a-12453e108b85,tg:lhbr:263023_#1,e22_DocumentStatus,1,kenmerken.lhtypebr,brem,printouts
f78c5c88-b283-5fe6-ad01-b9e5d94fe15b,tg:lhbr:200852_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d6e4fbfc-2a98-538e-810a-2666c9c0f7ea,tg:lhbr:213939_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
cc3f6b5b-88ea-587f-8879-25c4ed080a84,tg:lhbr:277300_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
e07f9afa-f7d2-5c5c-887b-977e2dae0417,tg:lhbr:196694_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
0e45e63f-c04b-5e4c-88ce-3cebc2350a45,tg:lhbr:225900_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
5da448ab-139a-56d2-8aef-ceafcf7427b1,tg:lhbr:174164_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f54d8fb3-2717-5460-a7a1-1d8a757ed3a2,tg:lhbr:244711_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
58ba10d6-7514-552a-b684-b3e47f8904bd,tg:lhbr:161543_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
0b04402d-0df5-5e7a-bf0f-733b97476d16,tg:lhbr:222946_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
aab022d0-1cb6-5c0b-b74c-807fff2a1fb3,tg:lhbr:185687_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
acf7131d-b6ee-5301-bada-d1429d5c3589,tg:lhbr:227781_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
1471d0a4-7c81-5817-9469-3d99d595a981,tg:lhbr:219603_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c93e7c41-9a44-5cbb-8d01-e269182d7c7e,tg:lhbr:208891_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
2e2e636a-515f-54d0-b26c-fe5a5b6ba1a9,tg:lhbr:261535_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
4f6a1149-2944-5997-99f4-1c6fd406e749,tg:lhbr:218309_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
c9b82927-179f-5477-a732-4fe470316637,tg:lhbr:23421_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
c8fd55d2-2823-5434-906d-0627c2fd85f0,tg:lhbr:178085_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
18e85c85-5d7e-50d6-a0c1-38744c1a3d13,tg:lhbr:231955_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d49416eb-c27b-5552-9c09-22bacfd7970e,tg:lhbr:263355_#1,e22_DocumentStatus,1,kenmerken.lhtypebr,brem,printouts
4aa9f839-dc8f-528a-9bd2-e5043565df50,tg:lhbr:195486_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
71d023c5-f960-575f-9254-edb7b37d94ac,tg:lhbr:262737_#1,e22_DocumentStatus,1,kenmerken.lhtypebr,brem,printouts
d1cb513c-b4cd-5bf1-8009-52dee550f7f4,tg:lhbr:225089_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
fe126ce4-a508-5266-8060-03865ddf2300,tg:lhbr:4235_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
de869a64-c798-56c0-b103-389ad100bf33,tg:lhbr:32242_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
df825026-4f6f-57bb-8dab-8b0df47e7839,tg:lhbr:86507_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
fa496efc-f148-5b29-8cee-fe84fe57377d,tg:lhbr:196684_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
bdeb4263-5c78-5afa-9e4c-101952a26f49,tg:lhbr:160121_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
6ea8c660-69f5-51d5-a150-989560e88598,tg:lhbr:88286_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
619a7b4e-0a4e-5479-895f-a1b4db9cad5c,tg:lhbr:277268_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
fc8bdcfb-5c8a-5cc8-b478-97e93a48550e,tg:lhbr:122920_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
fd9831a1-a2ae-52a1-b9a1-b132dc042855,tg:lhbr:162741_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
5a2f1646-2262-5971-9dda-b1f0d019fa8c,tg:lhbr:23431_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
8735072b-e97f-5ec7-b803-c8ffb4678164,tg:lhbr:265134_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
9a270d42-ff6b-5174-9b5a-f58c8c03fcb2,tg:lhbr:223380_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a8a20c65-bb23-5129-9bb9-f87dff5f0afd,tg:lhbr:220973_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
695b7a41-82a8-5b30-ab51-930d9334be7b,tg:lhbr:260712_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
1e9f9320-d0b9-5828-8d42-ca067d226b09,tg:lhbr:44851_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
91859509-eb2d-552b-b2d6-503f13c4e2f0,tg:lhbr:152707_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
5a8cd50c-fc32-5a48-92c3-3deb95b53b22,tg:lhbr:150167_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
8d73d3b7-14e1-5cc3-8940-7e0fcebbc855,tg:lhbr:201903_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ecee9389-00ff-5c8c-82c1-2dce79a637a4,tg:lhbr:233181_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a31295ac-0155-5d3b-8fce-d698061a07b0,tg:lhbr:89928_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
2db8315f-fa7f-5cb8-9555-8fac069dc7ce,tg:lhbr:213583_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
af7eecd3-0550-513d-a85d-31c41237128a,tg:lhbr:276127_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
358fd909-b7ee-5dbb-979b-4feeac3c5d36,tg:lhbr:215956_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
0bd6b938-533d-58a2-8717-2f5b2ac24ab6,tg:lhbr:191866_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f55f9e52-e45b-5212-a505-5a7108d395d9,tg:lhbr:220192_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c178a8de-13ad-5a79-8b02-34d6a3d7550c,tg:lhbr:188541_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
2788a5cd-0432-5fe0-a83c-b4ff70e4ecf6,tg:lhbr:182094_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
e35c459f-b1f9-5db4-8bb5-d48d974096f6,tg:lhbr:119158_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
f3fc73a2-6597-54a0-bfa8-026b8942281f,tg:lhbr:196820_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c79d8c8a-d972-57f6-ba8b-3f33d9b382f5,tg:lhbr:293691_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
aa324411-3f85-55f9-b867-af5a8dd96d98,tg:lhbr:221498_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ac802672-2e10-541f-9c72-aee2c106b4da,tg:lhbr:65959_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
76d5a83b-8824-5ef6-a722-f0f02124305f,tg:lhbr:147258_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
e88efd85-d86d-558c-a10f-c79381a1f029,tg:lhbr:227925_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a4b0444f-b439-5156-8d76-2895c133f907,tg:lhbr:150177_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
1eaaa320-d9b8-5c20-9a11-92845ebd7014,tg:lhbr:196948_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
1c12b8b8-cb78-5e5c-a53d-e33179a5e6fa,tg:lhbr:263468_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
7b9b5889-57b6-599a-b4c0-5635fecbd3fa,tg:lhbr:191097_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
2a338c8c-3bf3-58c6-8f41-6cf9eb3e0fe7,tg:lhbr:223390_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
1f54f63a-a012-5f85-be25-3cc6a1f5e554,tg:lhbr:229645_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
8f537b5c-8b11-535d-a0fd-c476d356fc86,tg:lhbr:265124_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
0bb841d5-edae-579b-896b-c77d4bb6be5a,tg:lhbr:27030_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
863b8241-9df1-5240-97fb-42cb7def8642,tg:lhbr:188551_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
5346035c-fe05-5f9d-a350-9b8b596aaaa6,tg:lhbr:220182_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
362f1f3e-4c9b-5ba7-afa9-8630e4d0818d,tg:lhbr:182084_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
fec09c08-7e30-551e-82a8-f84526432449,tg:lhbr:293681_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
b3ac7e48-899b-5c3a-8663-5423de00bbd9,tg:lhbr:151505_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
38691311-20ee-50f1-9e07-2caaab17af94,tg:lhbr:48039_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
bae35165-36f7-5b4d-95ed-93c7fd1bb219,tg:lhbr:139432_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
3c2e694e-7fec-55ef-8566-3345806e1cab,tg:lhbr:255727_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d38d529a-4d72-5a28-93df-658b56da0b9d,tg:lhbr:219046_#1,e22_DocumentStatus,1,kenmerken.lhorighs,ph,photographs
1b570f8c-ef93-56bf-82c8-fdf9a74ddc8b,tg:lhbr:276137_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
e7069e08-d21a-5df1-9eae-8a088e5c30d2,tg:lhbr:215946_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c1d20ac1-bc31-5658-81b6-a7d973c6a023,tg:lhbr:263294_#1,e22_DocumentStatus,1,kenmerken.lhtypebr,brem,printouts
4b5e4aa1-a4d6-5bf6-8c78-c408ac2dffb3,tg:lhbr:232267_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
56f9e220-79e9-54a1-9594-b6051e898516,tg:lhbr:231894_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
bbfcf5f6-568a-5938-8c39-69929fbba27e,tg:lhbr:214251_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
5cf5a949-20e5-5215-8e12-ddd9d138126e,tg:lhbr:51303_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
8f8e08b8-0ba9-50ea-90e1-f8f505babcdf,tg:lhbr:46144_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
7c1d13e5-0117-5d20-9a97-476879bdc1f6,tg:lhbr:121202_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
beab6d4d-fbf0-538d-abde-5a819c9735b9,tg:lhbr:191713_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
26a6b9e8-652c-5467-aa67-fa4a6f2c20c0,tg:lhbr:180981_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a378fcdf-0381-51ec-a44c-e7a24eeea1a1,tg:lhbr:10089_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
9c16143b-d795-5ab5-94f1-ad72a3292507,tg:lhbr:214329_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
4ce7591e-10b9-5247-980d-be83ccfdd326,tg:lhbr:190219_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b5fe6763-25de-5299-9524-b24eefa898d6,tg:lhbr:260086_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
0ebaf90e-62df-5de1-862b-340a2a13e5f7,tg:lhbr:267959_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
3a627d80-e622-5826-b3a9-581294259b08,tg:lhbr:42310_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
89a3574f-1ad9-5555-b096-c04c713de3f8,tg:lhbr:171683_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
d39f147f-21bc-50ae-899a-46b72393144a,tg:lhbr:193173_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a75631de-ef15-50d5-8e9c-0b05c3b3f6c9,tg:lhbr:180170_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a711ee90-118c-552d-847a-60fb7964da5b,tg:lhbr:216421_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
49b13df5-5698-5128-9c59-f718d7fcf063,tg:lhbr:201666_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f51bb4af-2dc7-5f2e-9b3b-7a7b14587781,tg:lhbr:46154_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
bc76e6c6-e984-5b1e-833a-7f757288e13e,tg:lhbr:263284_#1,e22_DocumentStatus,1,kenmerken.lhtypebr,brem,printouts
75e01682-4b2e-50ff-b4ac-1e19c5a8fbf4,tg:lhbr:214241_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
4495f28c-d1e4-5ca2-867e-961d67b219e2,tg:lhbr:21390_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
4399224a-f30b-5011-b45d-bfbf5980342d,tg:lhbr:232277_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e1ff34d4-6633-50dc-b515-c448a5a44ad7,tg:lhbr:231884_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b4d1135e-1cb0-5215-8a50-540d6e476bc6,tg:lhbr:120660_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e57bbc22-0f28-5085-a4af-b5d4a693ce8b,tg:lhbr:208838_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d029c2ad-5cff-512e-9620-a135a8249ae5,tg:lhbr:180991_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
58f5d092-1791-53fe-b7b7-5248d49ca631,tg:lhbr:194125_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
0c4330ab-648b-53d6-925f-c53ce2064395,tg:lhbr:214339_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e167874f-04ea-5035-8e8b-e5bb49cff119,tg:lhbr:130461_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
dbb818f3-e5c3-5cdf-8b7f-359d4d5eda32,tg:lhbr:211222_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
69a76901-03aa-5042-aec9-184fec86b2dc,tg:lhbr:232432_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e9c1d09c-78bb-5bd1-a7ac-464a1a41386d,tg:lhbr:182155_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
0e84d690-a355-548c-8af7-3432fd832868,tg:lhbr:202349_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
5b44ff9f-e249-5f2b-9944-834ef478286f,tg:lhbr:189813_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c21b238b-e07e-585e-a105-671adffb7d7e,tg:lhbr:230252_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a3cf519b-561f-5930-802f-5ebc9f8913d1,tg:lhbr:222633_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
10cb95a0-5a12-507a-9149-449de10b7cc4,tg:lhbr:264487_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ec0a819c-cc09-58f1-8372-cef1cb7741f0,tg:lhbr:185113_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ce4dbcb2-4a19-59e9-98a8-1cd718860088,tg:lhbr:213442_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a496a07b-213f-5509-b4e4-bf2eb4a8cd86,tg:lhbr:201023_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
9e404d50-5a71-5509-9d41-47526e1ba417,tg:lhbr:267695_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c7cd66da-d16c-542b-899c-6b02b9801406,tg:lhbr:215076_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
22b89c9f-d2a6-5452-b0b1-949ff110ef70,tg:lhbr:293628_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
9cf102ef-29ca-5e55-b23d-4f694fd25085,tg:lhbr:221421_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
de250ff9-14a1-5940-be22-68cd8fef03c8,tg:lhbr:183527_#1,e22_DocumentStatus,1,kenmerken.lhorighs,ph,photographs
d256103d-bad7-54cf-88b6-1edde6814bd1,tg:lhbr:202231_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
6fee9f1d-d6d3-5a84-830b-96bc739a3c92,tg:lhbr:122645_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
07a0b952-c51e-5bb5-876c-b446adfb3f4e,tg:lhbr:120025_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
5592837e-ebdd-54a0-989f-dfa9f0a2d799,tg:lhbr:226467_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ff9c794f-26d8-5aee-bd24-0aa1ccd9003e,tg:lhbr:125603_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
28ea8d24-fd44-57ea-98cb-f30190f581e9,tg:lhbr:215887_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c60f384d-82b5-5c73-8241-0b37cce1c87e,tg:lhbr:216274_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
8da641ec-f92a-5c29-9017-c8ce0f110f61,tg:lhbr:192344_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d7defc82-9dfb-51af-8102-08d520e839f3,tg:lhbr:219187_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
89994047-900c-5bb2-a9a4-cb6bebe3aaa5,tg:lhbr:213452_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b57816e7-a492-564c-9aa2-2abf194cb59e,tg:lhbr:237204_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
